gene_id	ref_island	query_island	type	ref_chrom	ref_start	ref_end	ref_len	query_chrom	query_start	query_end	query_len	n_chains	diag_mmd	chain1_ref_from	chain1_ref_to	chain1_q_from	chain1_q_to	chain1_mmd
U_ENSG00000151303.13	R0	Q12	match	chr10	86983156	86983228	72	chr15	34192905	34193073	168	1	0.0384	0	72	20	116	0.0384
U_ENSG00000151303.13	R1	Q6	match	chr10	86992394	86992469	75	chr16	9693127	9693279	152	1	0.0486	0	75	4	100	0.0486
U_ENSG00000151303.13	R3	Q4	match	chr10	87009352	87009472	120	chr16	9691767	9691855	88	1	0.1497	8	104	0	88	0.1497
U_ENSG00000152931.10	R0	Q4	match	chr5	60529403	60529479	76	chr2	40021116	40021252	136	1	0.0407	0	76	24	120	0.0407
U_ENSG00000152931.10	R3	Q3	match	chr5	60547813	60547933	120	chr2	39999013	39999165	152	1	0.0827	0	120	20	140	0.0827
U_ENSG00000157306.15	R0	Q4	match	chr14	23513348	23513490	142	chr15	28524868	28525084	216	1	0.0242	0	140	68	208	0.0242
U_ENSG00000157306.15	R10	Q22	match	chr14	23559191	23559295	104	chr15	28570421	28570685	264	1	0.0461	0	104	64	168	0.0461
U_ENSG00000157306.15	R13	Q23	match	chr14	23559831	23560111	280	chr15	28570837	28570957	120	1	0.0150	100	228	0	120	0.0150
U_ENSG00000157306.15	R14	Q24	match	chr14	23560199	23560319	120	chr15	28571797	28572045	248	1	0.0576	0	120	0	120	0.0576
U_ENSG00000157306.15	R2	Q5	match	chr14	23513978	23514178	200	chr15	28525124	28525484	360	1	0.0579	0	200	16	228	0.0579
U_ENSG00000157306.15	R3	Q7	match	chr14	23514202	23514274	72	chr15	28525668	28525836	168	1	0.0571	0	72	4	100	0.0571
U_ENSG00000157306.15	R4	Q9	match	chr14	23514298	23514553	255	chr15	28526148	28526252	104	1	0.0640	28	132	0	104	0.0640
U_ENSG00000157306.15	R5	Q12	match	chr14	23542158	23542255	97	chr15	28553553	28553657	104	1	0.0578	0	96	0	96	0.0578
U_ENSG00000157306.15	R6	Q16	match	chr14	23542917	23543005	88	chr15	28556337	28556473	136	1	0.0228	0	88	4	100	0.0228
U_ENSG00000157306.15	R7	Q17	match	chr14	23543557	23543693	136	chr15	28557201	28557465	264	1	0.1266	0	112	88	200	0.1266
U_ENSG00000157306.15	R9	Q21	match	chr14	23558759	23558991	232	chr15	28569765	28570109	344	1	0.0824	40	212	100	276	0.0824
U_ENSG00000162888.4	R1	Q10	match	chr1	206491452	206491572	120	chr13	42717166	42717254	88	1	0.1303	20	116	0	88	0.1303
U_ENSG00000162888.4	R2	Q8	match	chr1	206491708	206491892	184	chr13	42716670	42716902	232	1	0.0597	16	184	0	180	0.0597
U_ENSG00000162888.4	R4	Q7	match	chr1	206492172	206492404	232	chr13	42716350	42716470	120	1	0.1377	108	224	4	120	0.1377
U_ENSG00000162888.4	R6	Q5	match	chr1	206492604	206492980	376	chr13	42715614	42715798	184	1	0.0703	144	340	0	184	0.0703
U_ENSG00000162888.4	R7	Q1	match	chr1	206497617	206497728	111	chr13	42711574	42711694	120	1	0.0921	12	108	24	120	0.0921
U_ENSG00000163364.13	R0	Q1	match	chr2	176611724	176611876	152	chr3	60032753	60032905	152	1	0.0562	0	152	0	136	0.0562
U_ENSG00000163364.13	R0	Q2	match	chr2	176611724	176611876	152	chr3	60032945	60033209	264	1	0.0654	0	148	12	180	0.0654
U_ENSG00000163364.13	R1	Q4	match	chr2	176612828	176612948	120	chr3	60034337	60034473	136	1	0.0998	8	120	0	112	0.0998
U_ENSG00000163364.13	R2	Q5	match	chr2	176616513	176616601	88	chr3	60037780	60037932	152	1	0.0943	0	88	8	104	0.0943
U_ENSG00000163597.18	R0	Q0	match	chr17	76558088	76558208	120	chr10	101905323	101905475	152	1	0.1303	24	120	4	100	0.1303
U_ENSG00000163597.18	R1	Q1	match	chr17	76558392	76558464	72	chr10	101905611	101905747	136	1	0.1137	0	72	20	116	0.1137
U_ENSG00000163597.18	R5	Q3	match	chr17	76559720	76559936	216	chr10	101906523	101906643	120	1	0.1146	40	144	12	116	0.1146
U_ENSG00000163597.18	R6	Q4	match	chr17	76560200	76560336	136	chr10	101907371	101907635	264	1	0.0849	0	136	0	144	0.0849
U_ENSG00000163597.18	R7	Q6	match	chr17	76714101	76714237	136	chr10	102036436	102036748	312	1	0.0847	0	136	16	152	0.0847
U_ENSG00000163597.18	R7	Q7	match	chr17	76714101	76714237	136	chr10	102036756	102036892	136	1	0.0986	0	136	0	136	0.0986
U_ENSG00000163915.7	R0	Q1	match	chr3	185716491	185716584	93	chr11	78937064	78937184	120	1	0.1159	0	93	8	104	0.1159
U_ENSG00000164385.12	R0	Q0	match	chr6	2562413	2562517	104	chr17	31835922	31836026	104	1	0.1052	0	100	0	100	0.1052
U_ENSG00000165511.7	R0	Q2	match	chr10	45000055	45000128	73	chr17	57944613	57944749	136	1	0.1135	0	73	24	120	0.1135
U_ENSG00000165511.7	R3	Q1	match	chr10	45218646	45218739	93	chr3	53286190	53286438	248	1	0.0356	0	93	108	204	0.0356
U_ENSG00000166917.12	R2	Q13	match	chr10	133247916	133248068	152	chr1	194754924	194755732	808	1	0.0470	4	152	460	632	0.0470
U_ENSG00000167046.4	R0	Q2	match	chr20	62640832	62641176	344	chr3	167557483	167557747	264	1	0.1192	36	168	0	128	0.1192
U_ENSG00000167046.4	R3	Q3	match	chr20	62641792	62641928	136	chr3	167557771	167558051	280	1	0.0762	0	128	44	172	0.0762
U_ENSG00000167046.4	R3	Q6	match	chr20	62641792	62641928	136	chr3	167558715	167558851	136	1	0.0709	0	116	0	116	0.0709
U_ENSG00000167046.4	R4	Q7	match	chr20	62641952	62642136	184	chr3	167559147	167559267	120	1	0.0687	28	124	4	100	0.0687
U_ENSG00000167912.9	R1	Q2	match	chr8	59120531	59120603	72	chr5	20171588	20171724	136	1	0.0718	0	72	40	136	0.0718
U_ENSG00000168367.12	R0	Q2	match	chr16	86332126	86332374	248	chr19	49029036	49029220	184	1	0.0765	0	136	0	152	0.0765
U_ENSG00000168367.12	R0	Q3	match	chr16	86332126	86332374	248	chr19	49029484	49029668	184	1	0.0712	100	240	40	184	0.0712
U_ENSG00000168367.12	R1	Q4	match	chr16	86332462	86332646	184	chr19	49029724	49029924	200	1	0.0979	0	184	0	196	0.0979
U_ENSG00000168367.12	R2	Q5	match	chr16	86333687	86333836	149	chr19	49030348	49030708	360	1	0.0531	0	124	232	356	0.0531
U_ENSG00000168367.12	R4	Q6	match	chr16	86337681	86337810	129	chr19	49031004	49031556	552	1	0.0680	0	128	340	468	0.0680
U_ENSG00000168367.12	R8	Q8	match	chr16	86338749	86338832	83	chr19	49031948	49032036	88	1	0.0719	0	83	0	88	0.0719
U_ENSG00000168367.12	R9	Q12	match	chr16	86349559	86349688	129	chr19	49039047	49039151	104	1	0.1161	4	100	0	96	0.1161
U_ENSG00000168367.12	R9	Q13	match	chr16	86349559	86349688	129	chr19	49039463	49039679	216	1	0.0544	24	124	56	156	0.0544
U_ENSG00000170919.17	R0	Q19	match	chr13	45341482	45341630	148	chr15	51156463	51156647	184	1	0.0802	4	116	0	112	0.0802
U_ENSG00000170919.17	R14	Q12	match	chr13	45388704	45388792	88	chr15	51153871	51154055	184	1	0.1283	0	88	0	96	0.1283
U_ENSG00000170919.17	R15	Q8	match	chr13	45389360	45389496	136	chr15	51152847	51153095	248	1	0.0894	12	136	52	176	0.0894
U_ENSG00000170919.17	R6	Q15	match	chr13	45376238	45376390	152	chr15	51155519	51155655	136	1	0.0000	36	132	0	96	0.0000
U_ENSG00000170919.17	R9	Q13	match	chr13	45387792	45387912	120	chr15	51154591	51154695	104	1	0.1062	24	120	8	104	0.1062
U_ENSG00000170983.4	R0	Q10	match	chr8	11576849	11577113	264	chr15	37621104	37621288	184	1	0.0505	8	220	0	184	0.0505
U_ENSG00000170983.4	R1	Q8	match	chr8	11577233	11577317	84	chr15	37620304	37620600	296	1	0.0546	0	84	0	96	0.0546
U_ENSG00000170983.4	R2	Q5	match	chr8	11578369	11578533	164	chr15	37619290	37619538	248	1	0.0499	0	164	24	212	0.0499
U_ENSG00000171671.6	R0	Q6	match	chr11	70863334	70863502	168	chr1	199316784	199317032	248	1	0.1073	44	168	0	128	0.1073
U_ENSG00000171671.6	R3	Q4	match	chr11	70864360	70864544	184	chr1	199315888	199316120	232	1	0.0752	16	172	0	160	0.0752
U_ENSG00000171889.8	R0	Q10	match	chr9	21403297	21403415	118	chr5	103378885	103379085	200	1	0.0616	8	116	76	184	0.0616
U_ENSG00000171889.8	R3	Q13	match	chr9	21420386	21420634	248	chr5	103476946	103477146	200	1	0.0896	0	148	36	188	0.0896
U_ENSG00000172965.18	R0	Q5	match	chr2	111494885	111495005	120	chr3	115675548	115675908	360	1	0.0430	0	120	160	296	0.0430
U_ENSG00000173811.11	R0	Q1	match	chr3	42745293	42745509	216	chr8	121480098	121480202	104	1	0.0904	116	212	0	96	0.0904
U_ENSG00000173811.11	R0	Q2	match	chr3	42745293	42745509	216	chr8	121480354	121480442	88	1	0.1230	116	212	0	88	0.1230
U_ENSG00000173811.11	R1	Q3	match	chr3	42745789	42745893	104	chr8	121480466	121480682	216	1	0.1465	4	100	104	200	0.1465
U_ENSG00000173811.11	R3	Q4	match	chr3	42746413	42746581	168	chr8	121480706	121481242	536	1	0.0887	4	168	336	520	0.0887
U_ENSG00000173862.4	R0	Q0	match	chr7	33729040	33729160	120	chr8	21557799	21557919	120	1	0.0238	4	120	0	116	0.0238
U_ENSG00000174171.8	R0	Q2	match	chr15	41892761	41893078	317	chr3	107053859	107054155	296	1	0.0742	96	292	0	188	0.0742
U_ENSG00000174171.8	R1	Q4	match	chr15	41895579	41895718	139	chr3	107055499	107055843	344	1	0.1218	0	112	16	128	0.1218
U_ENSG00000174171.8	R1	Q6	match	chr15	41895579	41895718	139	chr3	107056123	107056259	136	1	0.1433	0	96	0	96	0.1433
U_ENSG00000174171.8	R3	Q8	match	chr15	41896478	41896582	104	chr3	107056715	107056883	168	1	0.0000	0	104	32	136	0.0000
U_ENSG00000174171.8	R5	Q9	match	chr15	41896846	41897046	200	chr3	107057227	107057363	136	1	0.0810	72	200	16	136	0.0810
U_ENSG00000174171.8	R6	Q12	match	chr15	41898166	41898299	133	chr3	107057963	107058099	136	1	0.1155	12	120	20	136	0.1155
U_ENSG00000174171.8	R6	Q13	match	chr15	41898166	41898299	133	chr3	107058187	107058307	120	1	0.1144	16	124	4	112	0.1144
U_ENSG00000174171.8	R9	Q14	match	chr15	41899139	41899403	264	chr3	107058491	107058915	424	1	0.0824	88	260	204	380	0.0824
U_ENSG00000174365.23	R2	Q18	match	chr20	38446767	38446983	216	chr3	147031300	147031420	120	1	0.0874	108	216	0	104	0.0874
U_ENSG00000174365.23	R3	Q16	match	chr20	38447439	38447527	88	chr3	147026652	147026900	248	1	0.0000	0	88	52	148	0.0000
U_ENSG00000174365.23	R4	Q9	match	chr20	38447535	38447815	280	chr3	147021484	147021588	104	1	0.0734	140	240	4	104	0.0734
U_ENSG00000174365.23	R6	Q3	match	chr20	38448527	38448730	203	chr3	147017628	147017748	120	1	0.0706	8	112	16	120	0.0706
U_ENSG00000174370.13	R1	Q8	match	chr11	128876353	128876505	152	chr8	30767277	30767509	232	1	0.0338	32	136	0	104	0.0338
U_ENSG00000174370.13	R2	Q4	match	chr11	128904430	128904571	141	chr8	30741971	30742139	168	1	0.1387	36	132	0	96	0.1387
U_ENSG00000174403.18	R0	Q1	match	chr20	62540316	62540740	424	chr3	167474879	167475223	344	1	0.0612	208	404	8	180	0.0612
U_ENSG00000174403.18	R0	Q2	match	chr20	62540316	62540740	424	chr3	167475263	167475607	344	1	0.0652	268	416	4	152	0.0652
U_ENSG00000174403.18	R2	Q3	match	chr20	62541228	62541332	104	chr3	167475983	167476151	168	1	0.0687	0	104	28	132	0.0687
U_ENSG00000174403.18	R3	Q4	match	chr20	62541388	62541572	184	chr3	167476383	167476583	200	1	0.1277	76	184	84	192	0.1277
U_ENSG00000174403.18	R4	Q5	match	chr20	62541988	62542085	97	chr3	167476591	167476967	376	1	0.0934	0	96	28	124	0.0934
U_ENSG00000174403.18	R4	Q6	match	chr20	62541988	62542085	97	chr3	167477327	167477543	216	1	0.0380	0	96	84	180	0.0380
U_ENSG00000174403.18	R6	Q11	match	chr20	62546654	62546858	204	chr3	167479151	167479591	440	1	0.1023	0	132	84	216	0.1023
U_ENSG00000174403.18	R6	Q17	match	chr20	62546654	62546858	204	chr3	167482175	167482423	248	1	0.1010	72	192	0	128	0.1010
U_ENSG00000174403.18	R7	Q18	match	chr20	62549444	62549641	197	chr3	167482607	167482743	136	1	0.1431	4	100	40	136	0.1431
U_ENSG00000174407.16	R0	Q0	match	chr20	62550884	62551038	154	chr3	167483820	167484228	408	1	0.0981	0	100	300	400	0.0981
U_ENSG00000174407.16	R0	Q1	match	chr20	62550884	62551038	154	chr3	167484300	167484628	328	1	0.0802	36	144	8	116	0.0802
U_ENSG00000174407.16	R1	Q5	match	chr20	62553550	62553665	115	chr3	167486651	167486883	232	1	0.0364	0	112	88	196	0.0364
U_ENSG00000174407.16	R2	Q15	match	chr20	62570488	62570656	168	chr3	167501302	167501422	120	1	0.0864	0	116	4	120	0.0864
U_ENSG00000175147.13	R0	Q22	match	chr1	15111911	15111999	88	chr5	154398390	154398590	200	1	0.1084	0	88	16	112	0.1084
U_ENSG00000175147.13	R1	Q19	match	chr1	15112151	15112511	360	chr5	154397590	154397822	232	1	0.0947	188	328	88	232	0.0947
U_ENSG00000175147.13	R10	Q7	match	chr1	15116839	15116927	88	chr5	154392955	154393219	264	1	0.0229	0	88	104	200	0.0229
U_ENSG00000175147.13	R11	Q4	match	chr1	15117143	15117439	296	chr5	154391595	154391763	168	1	0.0929	156	252	0	96	0.0929
U_ENSG00000175147.13	R12	Q3	match	chr1	15117511	15117807	296	chr5	154391323	154391539	216	1	0.0905	52	188	76	216	0.0905
U_ENSG00000175147.13	R13	Q1	match	chr1	15118569	15118705	136	chr5	154390603	154390835	232	1	0.0383	12	136	72	204	0.0383
U_ENSG00000175147.13	R3	Q17	match	chr1	15112743	15112879	136	chr5	154396854	154397294	440	1	0.0422	8	136	136	268	0.0422
U_ENSG00000175147.13	R4	Q16	match	chr1	15112999	15113135	136	chr5	154396710	154396846	136	1	0.0738	0	128	0	136	0.0738
U_ENSG00000175147.13	R5	Q12	match	chr1	15113911	15114207	296	chr5	154395643	154395955	312	1	0.0819	0	208	84	276	0.0819
U_ENSG00000175147.13	R6	Q11	match	chr1	15114263	15114367	104	chr5	154395227	154395363	136	1	0.0908	0	96	8	104	0.0908
U_ENSG00000175147.13	R7	Q10	match	chr1	15114631	15115135	504	chr5	154394491	154395155	664	1	0.0776	80	500	28	580	0.0776
U_ENSG00000175147.13	R9	Q8	match	chr1	15116519	15116767	248	chr5	154393499	154393747	248	1	0.0546	0	160	76	244	0.0546
U_ENSG00000175611.15	R0	Q2	match	chr9	95875259	95875395	136	chr17	1310739	1310875	136	1	0.1241	32	136	20	124	0.1241
U_ENSG00000175746.8	R0	Q3	match	chr15	39250697	39250817	120	chr3	104778576	104778744	168	1	0.0982	0	108	52	160	0.0982
U_ENSG00000175746.8	R0	Q4	match	chr15	39250697	39250817	120	chr3	104779008	104779160	152	1	0.1202	0	108	44	152	0.1202
U_ENSG00000175746.8	R2	Q6	match	chr15	39252485	39252653	168	chr3	104781435	104781555	120	1	0.0911	4	124	0	120	0.0911
U_ENSG00000175746.8	R2	Q7	match	chr15	39252485	39252653	168	chr3	104781627	104781715	88	1	0.0766	68	164	0	88	0.0766
U_ENSG00000175773.16	R1	Q0	match	chr11	130445933	130446117	184	chr8	29333500	29333636	136	1	0.0636	0	156	0	136	0.0636
U_ENSG00000175779.6	R0	Q1	match	chr15	39172978	39173068	90	chr3	104701845	104701997	152	1	0.0000	0	90	8	104	0.0000
U_ENSG00000175779.6	R0	Q2	match	chr15	39172978	39173068	90	chr3	104702117	104702317	200	1	0.0819	0	90	100	196	0.0819
U_ENSG00000176124.16	R1	Q2	match	chr13	50527898	50528354	456	chr15	36246209	36246345	136	1	0.0582	232	372	0	136	0.0582
U_ENSG00000176124.16	R2	Q4	match	chr13	50529290	50529410	120	chr15	36246977	36247113	136	1	0.0765	0	112	24	136	0.0765
U_ENSG00000176124.16	R3	Q6	match	chr13	50529546	50529682	136	chr15	36247345	36247433	88	1	0.0000	12	108	0	88	0.0000
U_ENSG00000176349.12	R0	Q11	match	chr7	1812092	1812260	168	chr12	14632581	14632973	392	1	0.0466	0	168	156	360	0.0466
U_ENSG00000176349.12	R1	Q1	match	chr7	1843328	1843508	180	chr12	14616932	14617356	424	1	0.0615	12	180	232	396	0.0615
U_ENSG00000176515.1	R0	Q6	match	chr6	1101210	1101296	86	chr17	33110944	33111192	248	1	0.0000	0	86	4	100	0.0000
U_ENSG00000176515.1	R3	Q5	match	chr6	1102503	1102719	216	chr17	33109568	33109688	120	1	0.0617	8	124	0	120	0.0617
U_ENSG00000176515.1	R4	Q4	match	chr6	1103447	1103615	168	chr17	33107654	33107854	200	1	0.1108	0	112	88	200	0.1108
U_ENSG00000176515.1	R5	Q3	match	chr6	1104119	1104287	168	chr17	33107110	33107262	152	1	0.0656	32	168	0	144	0.0656
U_ENSG00000176515.1	R6	Q0	match	chr6	1104599	1104671	72	chr17	33105878	33105998	120	1	0.0855	0	72	8	104	0.0855
U_ENSG00000176593.9	R5	Q9	match	chr19	58020029	58020153	124	chr1	73184809	73184977	168	1	0.1036	0	112	4	116	0.1036
U_ENSG00000176605.9	R0	Q1	match	chr14	98711692	98711786	94	chr6	126478818	126478954	136	1	0.0000	0	94	4	100	0.0000
U_ENSG00000176605.9	R2	Q2	match	chr14	98716124	98716276	152	chr6	126482636	126482836	200	1	0.0468	0	140	0	132	0.0468
U_ENSG00000176605.9	R3	Q3	match	chr14	98716300	98716390	90	chr6	126483052	126483332	280	1	0.0770	0	90	20	116	0.0770
U_ENSG00000176605.9	R4	Q4	match	chr14	98717181	98717285	104	chr6	126483628	126483812	184	1	0.0954	0	104	0	104	0.0954
U_ENSG00000176605.9	R4	Q5	match	chr14	98717181	98717285	104	chr6	126483820	126483988	168	1	0.1096	0	104	4	108	0.1096
U_ENSG00000176728.11	R8	Q0	match	chrY	19077073	19077161	88	chr19	51098206	51098806	600	1	0.0000	0	88	96	192	0.0000
U_ENSG00000176728.11	R8	Q1	match	chrY	19077073	19077161	88	chr19	51098878	51098998	120	1	0.0351	0	88	8	104	0.0351
U_ENSG00000176753.5	R1	Q2	match	chr15	40251201	40251353	152	chr3	105652157	105652325	168	1	0.0630	0	144	12	168	0.0630
U_ENSG00000176753.5	R2	Q3	match	chr15	40251537	40251913	376	chr3	105652461	105652613	152	1	0.0908	172	316	0	152	0.0908
U_ENSG00000176753.5	R3	Q4	match	chr15	40251969	40252169	200	chr3	105652669	105652789	120	1	0.0922	80	200	0	120	0.0922
U_ENSG00000176753.5	R5	Q6	match	chr15	40252721	40252905	184	chr3	105653325	105653525	200	1	0.0887	0	140	16	156	0.0887
U_ENSG00000176753.5	R5	Q7	match	chr15	40252721	40252905	184	chr3	105653661	105653765	104	1	0.1078	32	132	4	104	0.1078
U_ENSG00000176754.14	R0	Q5	match	chr1	204032810	204033250	440	chr13	44912782	44912886	104	1	0.0195	200	304	0	104	0.0195
U_ENSG00000176754.14	R1	Q1	match	chr1	204033764	204033867	103	chr13	44911246	44911350	104	1	0.1383	0	96	0	96	0.1383
U_ENSG00000176840.15	R0	Q8	match	chr19	4780946	4781146	200	chr9	1089385	1089505	120	1	0.0819	0	124	0	120	0.0819
U_ENSG00000176840.15	R0	Q9	match	chr19	4780946	4781146	200	chr9	1089673	1089825	152	1	0.0719	0	176	0	152	0.0719
U_ENSG00000176868.3	R0	Q2	match	chr9	131497639	131497791	152	chr3	15516785	15516873	88	1	0.0894	44	140	0	88	0.0894
U_ENSG00000176868.3	R0	Q3	match	chr9	131497639	131497791	152	chr3	15516913	15517033	120	1	0.1077	44	148	4	108	0.1077
U_ENSG00000176868.3	R3	Q4	match	chr9	131498583	131498751	168	chr3	15517489	15517625	136	1	0.0600	28	168	0	136	0.0600
U_ENSG00000176868.3	R4	Q5	match	chr9	131498823	131498911	88	chr3	15517777	15517929	152	1	0.0680	0	88	56	152	0.0680
U_ENSG00000176868.3	R6	Q7	match	chr9	131499527	131499807	280	chr3	15518529	15518777	248	1	0.0746	0	236	8	248	0.0746
U_ENSG00000177112.10	R1	Q1	match	chr11	10606208	10606344	136	chr1	165015958	165016110	152	1	0.1046	24	136	0	116	0.1046
U_ENSG00000177133.15	R0	Q7	match	chr1	3061106	3061253	147	chr5	165210538	165210914	376	1	0.0634	0	144	208	356	0.0634
U_ENSG00000177234.7	R1	Q2	match	chr10	120598860	120599172	312	chr1	183961830	183961966	136	1	0.0719	184	288	32	136	0.0719
U_ENSG00000177234.7	R4	Q3	match	chr10	120599884	120600100	216	chr1	183962550	183962718	168	1	0.1160	0	184	4	168	0.1161
U_ENSG00000177335.14	R5	Q0	match	chr8	143053449	143053553	104	chr7	106993300	106993452	152	1	0.0879	8	104	0	96	0.0879
U_ENSG00000177335.14	R7	Q2	match	chr8	143060078	143060310	232	chr7	106994068	106994252	184	1	0.0459	52	224	44	184	0.0459
U_ENSG00000177335.14	R7	Q4	match	chr8	143060078	143060310	232	chr7	106995947	106996051	104	1	0.0548	124	228	0	104	0.0548
