chrom	start	end	strand	mmd_score	biotype	gene_id	gene_name	transcript_id	chain_id
chr6	35950938	35951035	-	0.000000	miRNA	ENSG00000207756.1		U_ENSG00000207756.1	1
chr6	36296065	36296163	+	0.000000	rRNA_pseudogene	ENSG00000222178.1		U_ENSG00000222178.1	1
chr6	52266870	52266966	-	0.000000	miRNA	ENSG00000207627.1		U_ENSG00000207627.1	1
chr6	53345708	53345807	+	0.000000	misc_RNA	ENSG00000207229.1		U_ENSG00000207229.1	1
chr6	58047890	58047988	-	0.000000	miRNA	ENSG00000202601.4		U_ENSG00000202601.4	1
chr6	60041484	60041579	-	0.000000	snRNA	ENSG00000212215.1		U_ENSG00000212215.1	1
chr6	60840909	60841016	+	0.000000	snRNA	ENSG00000199279.1		U_ENSG00000199279.1	1
chr6	67697650	67697784	+	0.000000	snoRNA	ENSG00000220986.1		U_ENSG00000220986.1	1
chr6	72928972	72929066	-	0.000000	rRNA_pseudogene	ENSG00000252833.1		U_ENSG00000252833.1	1
chr6	73554864	73554963	+	0.000000	misc_RNA	ENSG00000278237.1		U_ENSG00000278237.1	1
chr6	80496155	80496251	+	0.000000	snRNA	ENSG00000206744.1		U_ENSG00000206744.1	1
chr6	83497838	83497945	-	0.000000	snRNA	ENSG00000207013.1		U_ENSG00000207013.1	1
chr6	9716919	9717026	+	0.000000	rRNA_pseudogene	ENSG00000222054.1		U_ENSG00000222054.1	1
chr6	11001810	11001918	+	0.000000	snRNA	ENSG00000207312.1		U_ENSG00000207312.1	1
chr6	12299013	12299119	-	0.000000	snRNA	ENSG00000212305.1		U_ENSG00000212305.1	1
chr6	17360828	17360939	-	0.000000	misc_RNA	ENSG00000206814.1		U_ENSG00000206814.1	1
chr6	17489481	17489586	+	0.000000	snRNA	ENSG00000252908.1		U_ENSG00000252908.1	1
chr6	24055791	24055898	-	0.000000	snoRNA	ENSG00000252083.1		U_ENSG00000252083.1	1
chr6	25012492	25012594	+	0.000000	misc_RNA	ENSG00000199911.1		U_ENSG00000199911.1	1
chr6	25803228	25803336	-	0.000000	snRNA	ENSG00000201016.1		U_ENSG00000201016.1	1
chr6	27224712	27224818	+	0.000000	snRNA	ENSG00000207261.1		U_ENSG00000207261.1	1
chr6	28705308	28705415	+	0.000000	snRNA	ENSG00000252867.1		U_ENSG00000252867.1	1
chr6	31601052	31601157	+	0.000000	misc_RNA	ENSG00000206682.1		U_ENSG00000206682.1	1
chr6	31704423	31704528	-	0.000000	snRNA	ENSG00000199765.1		U_ENSG00000199765.1	1
chr6	32433599	32433706	+	0.000000	snRNA	ENSG00000207052.1		U_ENSG00000207052.1	1
chr6	34020400	34020507	-	0.000000	snRNA	ENSG00000201623.1		U_ENSG00000201623.1	1
chr6	35958170	35958274	+	0.000000	snRNA	ENSG00000201223.1		U_ENSG00000201223.1	1
chr6	37477772	37477876	-	0.000000	snRNA	ENSG00000222743.1		U_ENSG00000222743.1	1
chr6	37554109	37554216	-	0.000000	snRNA	ENSG00000206743.1		U_ENSG00000206743.1	1
chr6	41864026	41864128	-	0.000000	misc_RNA	ENSG00000199487.1		U_ENSG00000199487.1	1
chr6	44159052	44159160	-	0.000000	snRNA	ENSG00000212561.1		U_ENSG00000212561.1	1
chr6	49243540	49243647	-	0.000000	snRNA	ENSG00000207060.1		U_ENSG00000207060.1	1
chr6	49359190	49359297	-	0.000000	snRNA	ENSG00000206606.1		U_ENSG00000206606.1	1
chr6	52224796	52224900	-	0.000000	snRNA	ENSG00000222960.1		U_ENSG00000222960.1	1
chr6	54430044	54430144	+	0.000000	snRNA	ENSG00000253032.1		U_ENSG00000253032.1	1
chr6	54458689	54458797	-	0.000000	rRNA_pseudogene	ENSG00000223003.1		U_ENSG00000223003.1	1
chr6	55513232	55513334	-	0.000000	misc_RNA	ENSG00000207293.1		U_ENSG00000207293.1	1
chr6	58654115	58654220	-	0.000000	snRNA	ENSG00000202017.1		U_ENSG00000202017.1	1
chr6	63101308	63101410	+	0.000000	snRNA	ENSG00000201869.1		U_ENSG00000201869.1	1
chr6	63669139	63669245	+	0.000000	misc_RNA	ENSG00000207439.1		U_ENSG00000207439.1	1
chr6	64172741	64172842	-	0.000000	snRNA	ENSG00000207352.1		U_ENSG00000207352.1	1
chr6	68083023	68083128	-	0.000000	snRNA	ENSG00000212260.1		U_ENSG00000212260.1	1
chr6	71577821	71577927	-	0.000000	snRNA	ENSG00000207336.1		U_ENSG00000207336.1	1
chr6	71640217	71640322	+	0.000000	snRNA	ENSG00000199645.1		U_ENSG00000199645.1	1
chr6	72580787	72580892	-	0.000000	snRNA	ENSG00000207333.1		U_ENSG00000207333.1	1
chr6	75152476	75152578	+	0.000000	misc_RNA	ENSG00000206714.1		U_ENSG00000206714.1	1
chr6	76395932	76396034	-	0.000000	misc_RNA	ENSG00000277818.1		U_ENSG00000277818.1	1
chr6	77174492	77174599	-	0.000000	snRNA	ENSG00000206774.1		U_ENSG00000206774.1	1
chr6	81007455	81007562	+	0.000000	snRNA	ENSG00000252861.1		U_ENSG00000252861.1	1
chr6	84273831	84273938	-	0.000000	snRNA	ENSG00000200462.1		U_ENSG00000200462.1	1
chr6	2125403	2125514	+	0.000000	misc_RNA	ENSG00000201026.1		U_ENSG00000201026.1	1
chr6	6986310	6986420	+	0.000000	rRNA_pseudogene	ENSG00000212258.1		U_ENSG00000212258.1	1
chr6	10309284	10309394	+	0.000000	misc_RNA	ENSG00000252671.1		U_ENSG00000252671.1	1
chr6	32356787	32356897	-	0.000000	snRNA	ENSG00000199731.1		U_ENSG00000199731.1	1
chr6	54091092	54091211	+	0.000000	rRNA_pseudogene	ENSG00000199322.1		U_ENSG00000199322.1	1
chr6	54587650	54587764	-	0.000000	rRNA_pseudogene	ENSG00000212265.1		U_ENSG00000212265.1	1
chr6	67697650	67697782	+	0.000000	snoRNA	ENSG00000280894.1		U_ENSG00000280894.1	1
chr6	69594667	69594777	+	0.000000	misc_RNA	ENSG00000206770.1		U_ENSG00000206770.1	1
chr6	75150113	75150223	-	0.000000	snRNA	ENSG00000200331.1		U_ENSG00000200331.1	1
chr6	77114259	77114393	-	0.000000	snoRNA	ENSG00000251828.1		U_ENSG00000251828.1	1
chr6	84154323	84154434	-	0.000000	snRNA	ENSG00000207452.1		U_ENSG00000207452.1	1
chr6	85160163	85160282	-	0.000000	rRNA_pseudogene	ENSG00000207129.1		U_ENSG00000207129.1	1
chr6	16275110	16275238	-	0.000000	rRNA_pseudogene	ENSG00000222312.1		U_ENSG00000222312.1	1
chr6	17093203	17093324	+	0.000000	rRNA_pseudogene	ENSG00000253093.1		U_ENSG00000253093.1	1
chr6	40646455	40646583	-	0.000000	snoRNA	ENSG00000212567.1		U_ENSG00000212567.1	1
chr6	15352759	15352894	-	0.000000	snoRNA	ENSG00000202269.1		U_ENSG00000202269.1	1
chr6	26125316	26125453	+	0.000000	snRNA	ENSG00000222560.1		U_ENSG00000222560.1	1
chr6	58904005	58904136	+	0.000000	misc_RNA	ENSG00000276233.1		U_ENSG00000276233.1	1
chr6	64539864	64540001	-	0.000000	snoRNA	ENSG00000252904.1		U_ENSG00000252904.1	1
chr6	67408197	67408331	+	0.000000	snoRNA	ENSG00000212249.2		U_ENSG00000212249.2	1
chr6	73554597	73554730	+	0.000000	misc_RNA	ENSG00000277188.1		U_ENSG00000277188.1	1
chr6	73905164	73905302	-	0.000000	snoRNA	ENSG00000238961.1		U_ENSG00000238961.1	1
chr6	76047518	76047650	+	0.000000	snoRNA	ENSG00000206592.1		U_ENSG00000206592.1	1
chr6	79843810	79843944	-	0.000000	snoRNA	ENSG00000238835.1		U_ENSG00000238835.1	1
chr6	80595794	80595926	+	0.000000	snRNA	ENSG00000202157.1		U_ENSG00000202157.1	1
chr6	57406918	57407067	+	0.000000	lncRNA	ENSG00000297222.1		U_ENSG00000297222.1	1
chr6	7877194	7877353	+	0.000000	snRNA	ENSG00000199773.1		U_ENSG00000199773.1	1
chr6	80477600	80477753	+	0.000000	misc_RNA	ENSG00000253073.1		U_ENSG00000253073.1	1
chr6	66696209	66696296	-	0.000000	snRNA	ENSG00000252108.1		U_ENSG00000252108.1	1
chr6	85563738	85563825	-	0.000000	miRNA	ENSG00000284447.1		U_ENSG00000284447.1	1
chr6	116393320	116393384	+	0.000000	snRNA	ENSG00000238904.1		U_ENSG00000238904.1	1
chr6	92926762	92926837	+	0.000000	miRNA	ENSG00000207578.1		U_ENSG00000207578.1	1
chr6	129633107	129633166	+	0.290679	tRNA	tRNA-Cys-GCA-chr5-2		U_tRNA-Cys-GCA-chr5-2	1
chr6	88722231	88722326	-	0.000000	misc_RNA	ENSG00000276426.1		U_ENSG00000276426.1	1
chr6	90480544	90480637	-	0.000000	miRNA	ENSG00000284336.1		U_ENSG00000284336.1	1
chr6	86901319	86901419	-	0.000000	miRNA	ENSG00000264342.3		U_ENSG00000264342.3	1
chr6	126597659	126597738	+	0.000000	miRNA	ENSG00000264563.1		U_ENSG00000264563.1	1
chr6	98222788	98222872	-	0.000000	miRNA	ENSG00000221263.1		U_ENSG00000221263.1	1
chr6	127866728	127866788	-	0.000000	snRNA	ENSG00000252514.1		U_ENSG00000252514.1	1
chr6	85274199	85274335	+	0.000000	snoRNA	ENSG00000206958.1		U_ENSG00000206958.1	1
chr6	92378828	92378935	+	0.000000	snRNA	ENSG00000212259.1		U_ENSG00000212259.1	1
chr6	93045962	93046069	-	0.000000	snRNA	ENSG00000206997.1		U_ENSG00000206997.1	1
chr6	93801120	93801222	-	0.000000	misc_RNA	ENSG00000200884.1		U_ENSG00000200884.1	1
chr6	96259380	96259483	+	0.000000	snRNA	ENSG00000222610.1		U_ENSG00000222610.1	1
chr6	129535006	129535074	+	0.000000	snoRNA	ENSG00000253067.1		U_ENSG00000253067.1	1
chr6	135971187	135971255	-	0.000000	snoRNA	ENSG00000206989.1		U_ENSG00000206989.1	1
chr6	129669481	129669551	-	0.000000	miRNA	ENSG00000283678.1		U_ENSG00000283678.1	1
chr6	137920373	137920450	-	0.000000	snoRNA	ENSG00000200051.1		U_ENSG00000200051.1	1
chr6	139785860	139785932	-	0.000000	tRNA	tRNA-Asp-GTC-5-1		U_tRNA-Asp-GTC-5-1	1
chr6	140952369	140952443	-	0.000000	snRNA	ENSG00000253023.1		U_ENSG00000253023.1	1
chr6	116802392	116802472	+	0.000000	miRNA	ENSG00000264536.1		U_ENSG00000264536.1	1
chr6	102184383	102184485	-	0.000000	snRNA	ENSG00000252881.1		U_ENSG00000252881.1	1
chr6	124045164	124045265	-	0.000000	snRNA	ENSG00000202082.2		U_ENSG00000202082.2	1
chr6	113816752	113816850	-	0.000000	snRNA	ENSG00000212457.1		U_ENSG00000212457.1	1
chr6	96307702	96307812	-	0.000000	misc_RNA	ENSG00000200351.1		U_ENSG00000200351.1	1
chr6	116656888	116656986	+	0.000000	snRNA	ENSG00000223179.3		U_ENSG00000223179.3	1
chr6	126861061	126861147	-	0.000000	miRNA	ENSG00000265691.1		U_ENSG00000265691.1	1
chr6	88244393	88244531	+	0.000000	lncRNA	ENSG00000301460.1		U_ENSG00000301460.1	1
chr6	147241502	147241568	+	0.000000	miRNA	ENSG00000199047.3		U_ENSG00000199047.3	1
chr6	103346138	103346253	-	0.000000	rRNA_pseudogene	ENSG00000201790.1		U_ENSG00000201790.1	1
chr6	148991659	148991721	-	0.000000	miRNA	ENSG00000276622.1		U_ENSG00000276622.1	1
chr6	135041329	135041407	-	0.000000	miRNA	ENSG00000216009.3		U_ENSG00000216009.3	1
chr6	110298142	110298249	+	0.000000	snRNA	ENSG00000212370.1		U_ENSG00000212370.1	1
chr6	135969107	135969177	-	0.000000	snoRNA	ENSG00000222937.1		U_ENSG00000222937.1	1
chr6	136701520	136701637	+	0.000000	rRNA_pseudogene	ENSG00000199545.1		U_ENSG00000199545.1	1
chr6	106383892	106384002	+	0.000000	misc_RNA	ENSG00000207404.1		U_ENSG00000207404.1	1
chr6	137957846	137957927	-	0.000000	miRNA	ENSG00000283717.1		U_ENSG00000283717.1	1
chr6	88134333	88134474	+	0.000000	snRNA	ENSG00000199643.1		U_ENSG00000199643.1	1
chr6	116786101	116786208	+	0.000000	snRNA	ENSG00000206786.1		U_ENSG00000206786.1	1
chr6	138100380	138100469	+	0.000000	vault_RNA	ENSG00000202515.1		U_ENSG00000202515.1	1
chr6	107963028	107963113	-	0.050153	miRNA	ENSG00000221436.1		U_ENSG00000221436.1	1
chr6	152006383	152006444	-	0.000000	miRNA	ENSG00000264760.1		U_ENSG00000264760.1	1
chr6	117935908	117936013	-	0.000000	snRNA	ENSG00000251975.1		U_ENSG00000251975.1	1
chr6	99517152	99517281	-	0.000000	rRNA_pseudogene	ENSG00000199786.1		U_ENSG00000199786.1	1
chr6	124252446	124252548	-	0.000000	snRNA	ENSG00000252185.1		U_ENSG00000252185.1	1
chr6	136619861	136619941	+	0.000000	snRNA	ENSG00000252533.1		U_ENSG00000252533.1	1
chr6	149347240	149347312	-	0.000000	tRNA	tRNA-Gln-CTG-13-1		U_tRNA-Gln-CTG-13-1	1
chr6	138028517	138028600	+	0.000000	miRNA	ENSG00000284325.1		U_ENSG00000284325.1	1
chr6	131663295	131663391	+	0.000000	miRNA	ENSG00000266751.1		U_ENSG00000266751.1	1
chr6	127575535	127575634	+	0.295616	rRNA_pseudogene	ENSG00000199455.1		U_ENSG00000199455.1	1
chr6	146942232	146942320	+	0.000000	miRNA	ENSG00000276365.1		U_ENSG00000276365.1	1
chr6	103985289	103985428	+	0.000000	snoRNA	ENSG00000252337.1		U_ENSG00000252337.1	1
chr6	111015593	111015719	+	0.000000	snRNA	ENSG00000251741.1		U_ENSG00000251741.1	1
chr6	130424855	130424957	-	0.000000	misc_RNA	ENSG00000199677.1		U_ENSG00000199677.1	1
chr6	125875142	125875256	-	0.000000	misc_RNA	ENSG00000207290.1		U_ENSG00000207290.1	1
chr6	139706746	139706837	+	0.000000	misc_RNA	ENSG00000277968.1		U_ENSG00000277968.1	1
chr6	166665532	166665626	-	0.128354	miRNA	ENSG00000207619.1		U_ENSG00000207619.1	1
chr6	131960908	131961015	-	0.000000	snRNA	ENSG00000207222.1		U_ENSG00000207222.1	1
chr6	132102701	132102808	-	0.000000	snRNA	ENSG00000207459.1		U_ENSG00000207459.1	1
chr6	152086339	152086427	+	0.000000	miRNA	ENSG00000221552.1		U_ENSG00000221552.1	1
chr6	146568957	146569054	-	0.000000	miRNA	ENSG00000207714.3		U_ENSG00000207714.3	1
chr6	132182852	132182952	+	0.000000	snRNA	ENSG00000222266.1		U_ENSG00000222266.1	1
chr6	165954315	165954377	+	0.000000	miRNA	ENSG00000283612.1		U_ENSG00000283612.1	1
chr6	108124176	108124310	-	0.000000	snoRNA	ENSG00000207177.1		U_ENSG00000207177.1	1
chr6	152235140	152235223	+	0.000000	miRNA	ENSG00000263361.1		U_ENSG00000263361.1	1
chr6	166271133	166271203	+	0.000000	tRNA	tRNA-Und-NNN-chr5-4		U_tRNA-Und-NNN-chr5-4	1
chr6	109557524	109557657	+	0.000000	snoRNA	ENSG00000238363.1		U_ENSG00000238363.1	1
chr6	134376966	134377073	-	0.000000	rRNA_pseudogene	ENSG00000222285.1		U_ENSG00000222285.1	1
chr6	135461161	135461265	-	0.000000	snRNA	ENSG00000222924.1		U_ENSG00000222924.1	1
chr6	135510603	135510711	+	0.000000	snRNA	ENSG00000212460.1		U_ENSG00000212460.1	1
chr6	135518038	135518139	-	0.000000	snRNA	ENSG00000199880.1		U_ENSG00000199880.1	1
chr6	136035579	136035683	+	0.000000	snoRNA	ENSG00000238745.1		U_ENSG00000238745.1	1
chr6	129816516	129816626	-	0.000000	miRNA	ENSG00000263597.1		U_ENSG00000263597.1	1
chr6	129916546	129916657	+	0.000000	misc_RNA	ENSG00000202533.1		U_ENSG00000202533.1	1
chr6	136944819	136944921	-	0.000000	misc_RNA	ENSG00000207020.1		U_ENSG00000207020.1	1
chr6	137413676	137413777	+	0.000000	misc_RNA	ENSG00000207317.1		U_ENSG00000207317.1	1
chr6	130386963	130387076	+	0.000000	misc_RNA	ENSG00000202417.1		U_ENSG00000202417.1	1
chr6	130870240	130870351	-	0.000000	miRNA	ENSG00000221287.1		U_ENSG00000221287.1	1
chr6	144028570	144028672	-	0.000000	rRNA_pseudogene	ENSG00000280646.2		U_ENSG00000280646.2	1
chr6	146564168	146564271	-	0.000000	snRNA	ENSG00000251842.1		U_ENSG00000251842.1	1
chr6	165954312	165954390	-	0.000000	miRNA	ENSG00000199035.2		U_ENSG00000199035.2	1
chr6	146940523	146940629	+	0.000000	miRNA	ENSG00000284182.1		U_ENSG00000284182.1	1
chr6	147119120	147119225	-	0.000000	snRNA	ENSG00000222213.1		U_ENSG00000222213.1	1
chr6	147446439	147446541	-	0.000000	misc_RNA	ENSG00000200334.1		U_ENSG00000200334.1	1
chr6	147612399	147612500	+	0.000000	misc_RNA	ENSG00000199409.1		U_ENSG00000199409.1	1
chr6	122217674	122217806	-	0.000000	lncRNA	ENSG00000294182.1		U_ENSG00000294182.1	1
chr6	136410800	136410913	+	0.000000	rRNA	ENSG00000201532.1		U_ENSG00000201532.1	1
chr6	136855102	136855213	+	0.000000	snRNA	ENSG00000200378.1		U_ENSG00000200378.1	1
chr6	130288901	130289021	+	0.000000	rRNA_pseudogene	ENSG00000201274.1		U_ENSG00000201274.1	1
chr6	141093897	141094009	+	0.000000	miRNA	ENSG00000266478.1		U_ENSG00000266478.1	1
chr6	152108494	152108596	+	0.000000	misc_RNA	ENSG00000274472.1		U_ENSG00000274472.1	1
chr6	133531278	133531406	-	0.000000	vault_RNA	ENSG00000270123.4		U_ENSG00000270123.4	1
chr6	118309060	118309203	-	0.000000	snRNA	ENSG00000222609.1		U_ENSG00000222609.1	1
chr6	154222300	154222405	+	0.000000	snRNA	ENSG00000199468.1		U_ENSG00000199468.1	1
chr6	154985705	154985808	+	0.000000	snRNA	ENSG00000252068.1		U_ENSG00000252068.1	1
chr6	148946354	148946473	-	0.000000	rRNA_pseudogene	ENSG00000200227.1		U_ENSG00000200227.1	1
chr6	133584896	133585020	+	0.000000	misc_RNA	ENSG00000277524.1		U_ENSG00000277524.1	1
chr6	155232230	155232337	+	0.000000	snRNA	ENSG00000206819.1		U_ENSG00000206819.1	1
chr6	157877299	157877398	+	0.000000	miRNA	ENSG00000283733.1		U_ENSG00000283733.1	1
chr6	137799627	137799749	-	0.000000	snRNA	ENSG00000222790.1		U_ENSG00000222790.1	1
chr6	137974213	137974339	+	0.000000	snoRNA	ENSG00000200235.1		U_ENSG00000200235.1	1
chr6	139706956	139707077	+	0.000000	misc_RNA	ENSG00000274721.1		U_ENSG00000274721.1	1
chr6	167434690	167434769	+	0.000000	miRNA	ENSG00000263831.1		U_ENSG00000263831.1	1
chr6	133584674	133584805	+	0.000000	misc_RNA	ENSG00000275646.1		U_ENSG00000275646.1	1
chr6	157397250	157397352	+	0.000000	misc_RNA	ENSG00000199398.1		U_ENSG00000199398.1	1
chr6	149354745	149354872	-	0.000000	rRNA_pseudogene	ENSG00000222308.1		U_ENSG00000222308.1	1
chr6	161153043	161153144	-	0.000000	snRNA	ENSG00000251998.1		U_ENSG00000251998.1	1
chr6	162313945	162314052	-	0.000000	snRNA	ENSG00000206845.1		U_ENSG00000206845.1	1
chr6	136673384	136673525	+	0.000000	snoRNA	ENSG00000252213.1		U_ENSG00000252213.1	1
chr6	156737539	156737665	+	0.000000	snRNA	ENSG00000221601.1		U_ENSG00000221601.1	1
chr6	165412067	165412182	-	0.000000	snoRNA	ENSG00000253065.1		U_ENSG00000253065.1	1
chr6	166169531	166169641	-	0.000000	miRNA	ENSG00000207739.1		U_ENSG00000207739.1	1
chr6	166193035	166193148	+	0.000000	misc_RNA	ENSG00000202345.1		U_ENSG00000202345.1	1
chr6	166954520	166954627	+	0.000000	snRNA	ENSG00000206614.1		U_ENSG00000206614.1	1
chr6	151753975	151754117	+	0.000000	miRNA	ENSG00000221430.1		U_ENSG00000221430.1	1
chr6	143934911	143935067	+	0.000000	misc_RNA	ENSG00000277568.1		U_ENSG00000277568.1	1
chr6	69707561	69707639	+	0.162591	miRNA	ENSG00000263593.1		U_ENSG00000263593.1	1
chr6	168751050	168751185	+	0.000000	snoRNA	ENSG00000206909.1		U_ENSG00000206909.1	1
chr6	133256221	133256310	-	0.148836	miRNA	ENSG00000265924.1		U_ENSG00000265924.1	1
chr6	172159678	172159732	+	0.000000	miRNA	ENSG00000266890.1		U_ENSG00000266890.1	1
chr6	177209057	177209126	-	0.000000	miRNA	ENSG00000221394.1		U_ENSG00000221394.1	1
chr6	170060926	170061025	+	0.000000	miRNA	ENSG00000265160.1		U_ENSG00000265160.1	1
chr6	170753930	170754013	+	0.083725	miRNA	ENSG00000274994.1		U_ENSG00000274994.1	1
chr6	178684832	178684897	-	0.000000	tRNA	tRNA-Leu-AAG-7-1		U_tRNA-Leu-AAG-7-1	1
chr6	174087840	174087907	-	0.159714	miRNA	ENSG00000266329.1		U_ENSG00000266329.1	1
chr6	168773060	168773165	-	0.000000	miRNA	ENSG00000264249.1		U_ENSG00000264249.1	1
chr6	178636358	178636431	-	0.000000	tRNA	tRNA-Val-CAC-1-3		U_tRNA-Val-CAC-1-3	1
chr6	178759229	178759296	-	0.059172	miRNA	ENSG00000264732.1		U_ENSG00000264732.1	1
chr6	178630570	178630643	+	0.000000	tRNA	tRNA-Val-CAC-1-2		U_tRNA-Val-CAC-1-2	1
chr6	176882193	176882275	-	0.000000	snRNA	ENSG00000274716.1		U_ENSG00000274716.1	1
chr6	178725568	178725641	-	0.000000	tRNA	tRNA-Val-AAC-2-1		U_tRNA-Val-AAC-2-1	1
chr6	178725999	178726071	-	0.000000	tRNA	tRNA-Pro-TGG-3-1		U_tRNA-Pro-TGG-3-1	1
chr6	173814084	173814170	+	0.000000	miRNA	ENSG00000221464.1		U_ENSG00000221464.1	1
chr6	178744321	178744394	+	0.000000	tRNA	tRNA-Lys-CTT-2-2		U_tRNA-Lys-CTT-2-2	1
chr6	178684394	178684467	+	0.000000	tRNA	tRNA-Val-AAC-1-2		U_tRNA-Val-AAC-1-2	1
chr6	178758636	178758709	-	0.000000	tRNA	tRNA-Lys-CTT-2-3		U_tRNA-Lys-CTT-2-3	1
chr6	178759057	178759130	-	0.000000	tRNA	tRNA-Val-CAC-1-5		U_tRNA-Val-CAC-1-5	1
chr6	178696027	178696100	+	0.000000	tRNA	tRNA-Val-AAC-1-3		U_tRNA-Val-AAC-1-3	1
chr6	178707333	178707406	+	0.000000	tRNA	tRNA-Val-CAC-1-4		U_tRNA-Val-CAC-1-4	1
chr6	170457232	170457336	-	0.000000	misc_RNA	ENSG00000207210.1		U_ENSG00000207210.1	1
chr6	170657052	170657153	-	0.000000	misc_RNA	ENSG00000201277.1		U_ENSG00000201277.1	1
chr6	178630986	178631068	-	0.000000	tRNA	tRNA-Leu-AAG-1-1		U_tRNA-Leu-AAG-1-1	1
chr6	170181346	170181459	-	0.000000	misc_RNA	ENSG00000206741.1		U_ENSG00000206741.1	1
chr6	178728736	178728808	-	0.000000	tRNA	tRNA-Thr-TGT-6-1		U_tRNA-Thr-TGT-6-1	1
chr6	170699337	170699440	-	0.000000	rRNA_pseudogene	ENSG00000252169.1		U_ENSG00000252169.1	1
