gene_id	ref_island	query_island	type	ref_chrom	ref_start	ref_end	ref_len	query_chrom	query_start	query_end	query_len	n_chains	diag_mmd	chain1_ref_from	chain1_ref_to	chain1_q_from	chain1_q_to	chain1_mmd
U_ENSG00000125804.15	R0	Q3	match	chr20	26081222	26081326	104	chrUn_NW_021161850v1	436743	437087	344	1	0.0000	0	104	192	296	0.0000
U_ENSG00000125804.15	R0	Q6	match	chr20	26081222	26081326	104	chrUn_NW_021161850v1	542663	543119	456	1	0.0318	0	104	336	440	0.0318
U_ENSG00000125804.15	R2	Q13	match	chr20	26099997	26100149	152	chr16	16234215	16234511	296	1	0.0234	0	152	116	296	0.0234
U_ENSG00000125899.9	R0	Q3	match	chr20	10991821	10991925	104	chr10	55556164	55556236	72	1	0.0657	0	96	0	72	0.0657
U_ENSG00000129816.6	R0	Q16	match	chrY	6390433	6390665	232	chrY	7227879	7228047	168	1	0.0461	36	212	0	168	0.0461
U_ENSG00000129845.6	R0	Q10	match	chrY	9774066	9774289	223	chrY	9849878	9850078	200	1	0.0538	48	220	16	192	0.0538
U_ENSG00000130600.23	R0	Q1	match	chr11	1995274	1995442	168	chr14	2071687	2071871	184	1	0.0198	0	168	4	172	0.0198
U_ENSG00000130600.23	R1	Q2	match	chr11	1996010	1996146	136	chr14	2072375	2072543	168	1	0.0359	0	136	0	132	0.0359
U_ENSG00000130600.23	R3	Q4	match	chr11	1996506	1997810	1304	chr14	2073975	2074207	232	1	0.0185	8	244	0	232	0.0185
U_ENSG00000130600.23	R4	Q13	match	chr11	2001229	2001637	408	chr14	2077524	2078060	536	1	0.0107	0	408	8	416	0.0107
U_ENSG00000131007.10	R0	Q2	match	chrY	18587419	18587507	88	chrY	9090305	9090393	88	1	0.0789	0	88	0	88	0.0789
U_ENSG00000131007.10	R0	Q5	match	chrY	18587419	18587507	88	chrX	13423947	13424067	120	1	0.0834	0	88	24	120	0.0834
U_ENSG00000131538.8	R2	Q44	match	chrY	22441344	22441458	114	chrY	10870136	10870272	136	1	0.0000	8	104	40	136	0.0000
U_ENSG00000131538.8	R3	Q36	match	chrY	22447072	22447176	104	chrY	10035856	10035928	72	1	0.0420	8	104	0	72	0.0420
U_ENSG00000131548.8	R0	Q0	match	chrY	22139272	22139344	72	chrY	7085552	7085640	88	1	0.0862	0	72	0	88	0.0862
U_ENSG00000131548.8	R1	Q14	match	chrY	22145297	22145435	138	chrY	7192871	7193039	168	1	0.0166	0	136	20	168	0.0166
U_ENSG00000131548.8	R1	Q21	match	chrY	22145297	22145435	138	chrY	9860157	9860261	104	1	0.0183	4	108	0	104	0.0183
U_ENSG00000132204.15	R0	Q0	match	chr18	1269694	1269814	120	chr18	62568905	62569041	136	1	0.0326	0	120	8	136	0.0326
U_ENSG00000145075.13	R0	Q1	match	chr3	180847507	180847624	117	chr14	95658372	95659004	632	1	0.0000	0	116	344	472	0.0000
U_ENSG00000145075.13	R0	Q4	match	chr3	180847507	180847624	117	chr8	103808708	103809036	328	1	0.0279	0	116	40	160	0.0279
U_ENSG00000147753.11	R0	Q29	match	chrY	6443456	6443635	179	chrY	7193159	7193247	88	1	0.0000	20	116	0	88	0.0000
U_ENSG00000147761.10	R1	Q29	match	chrY	9721141	9721213	72	chrY	7205615	7205991	376	1	0.0388	0	72	276	372	0.0388
U_ENSG00000147761.10	R2	Q21	match	chrY	9721285	9721386	101	chrY	7193159	7193247	88	1	0.1175	4	100	0	88	0.1175
U_ENSG00000149443.8	R0	Q1	match	chr20	18799688	18799808	120	chr10	47679520	47679624	104	1	0.0177	16	120	0	104	0.0177
U_ENSG00000151303.13	R2	Q27	match	chr10	87009144	87009232	88	chr9	50961082	50961250	168	1	0.0539	0	88	40	136	0.0539
U_ENSG00000151303.13	R3	Q12	match	chr10	87009352	87009472	120	chr9	50866524	50866932	408	1	0.1033	0	120	4	132	0.1033
U_ENSG00000151303.13	R4	Q4	match	chr10	87009544	87009840	296	chr9	46903446	46903806	360	1	0.0415	0	252	24	280	0.0415
U_ENSG00000152931.10	R0	Q1	match	chr5	60529403	60529479	76	chr6	58887984	58888088	104	1	0.0574	0	76	4	100	0.0574
U_ENSG00000152931.10	R1	Q2	match	chr5	60546261	60546413	152	chr6	58904048	58904216	168	1	0.0163	0	152	4	156	0.0163
U_ENSG00000152931.10	R3	Q5	match	chr5	60547813	60547933	120	chr6	58905744	58905880	136	1	0.0994	0	120	0	120	0.0994
U_ENSG00000152931.10	R5	Q6	match	chr5	60548661	60548781	120	chr6	58906352	58906600	248	1	0.0000	0	120	108	228	0.0000
U_ENSG00000153363.16	R1	Q0	match	chr1	211433093	211433389	296	chr1	68933377	68934009	632	1	0.0054	0	296	312	608	0.0054
U_ENSG00000153363.16	R3	Q1	match	chr1	211433861	211434061	200	chr1	68934433	68934601	168	1	0.0000	8	176	0	168	0.0000
U_ENSG00000153363.16	R4	Q2	match	chr1	211434309	211434413	104	chr1	68934817	68934969	152	1	0.0000	0	104	44	148	0.0000
U_ENSG00000153363.16	R4	Q3	match	chr1	211434309	211434413	104	chr1	68934993	68935113	120	1	0.0000	4	104	16	116	0.0000
U_ENSG00000153363.16	R6	Q4	match	chr1	211434837	211434957	120	chr1	68935393	68935497	104	1	0.0000	0	104	0	104	0.0000
U_ENSG00000162888.4	R0	Q1	match	chr1	206491115	206491252	137	chr1	64000498	64000666	168	1	0.0301	0	132	32	168	0.0301
U_ENSG00000162888.4	R1	Q2	match	chr1	206491452	206491572	120	chr1	64000834	64000922	88	1	0.0000	0	96	0	88	0.0000
U_ENSG00000162888.4	R2	Q3	match	chr1	206491708	206491892	184	chr1	64001042	64001226	184	1	0.0179	16	184	0	180	0.0179
U_ENSG00000162888.4	R3	Q4	match	chr1	206491916	206492052	136	chr1	64001314	64001434	120	1	0.0713	4	128	4	120	0.0713
U_ENSG00000162888.4	R4	Q6	match	chr1	206492172	206492404	232	chr1	64001586	64001754	168	1	0.0209	0	160	8	168	0.0209
U_ENSG00000162888.4	R6	Q7	match	chr1	206492604	206492980	376	chr1	64001858	64002330	472	1	0.0140	0	376	4	388	0.0140
U_ENSG00000162888.4	R6	Q8	match	chr1	206492604	206492980	376	chr1	64002354	64002538	184	1	0.0757	0	196	12	184	0.0757
U_ENSG00000162888.4	R7	Q12	match	chr1	206497617	206497728	111	chr1	64006823	64007007	184	1	0.0499	4	108	28	132	0.0499
U_ENSG00000162888.4	R7	Q13	match	chr1	206497617	206497728	111	chr1	64007063	64007183	120	1	0.0448	4	108	12	116	0.0448
U_ENSG00000165511.7	R0	Q7	match	chr10	45000055	45000128	73	chr9	42249518	42249782	264	1	0.0803	0	73	12	108	0.0803
U_ENSG00000165511.7	R2	Q6	match	chr10	45215656	45215774	118	chr9	42244712	42245008	296	1	0.0000	0	116	20	144	0.0000
U_ENSG00000165511.7	R3	Q5	match	chr10	45218646	45218739	93	chr9	18047889	18048169	280	1	0.0000	0	93	16	112	0.0000
U_ENSG00000167459.18	R0	Q19	match	chr19	16033728	16033828	100	chr19	19357362	19357658	296	1	0.0000	0	100	0	100	0.0000
U_ENSG00000167459.18	R2	Q16	match	chr19	16035470	16035677	207	chr19	19355506	19355834	328	1	0.0630	4	192	152	328	0.0630
U_ENSG00000167459.18	R3	Q14	match	chr19	16035962	16036050	88	chr19	19353954	19354922	968	1	0.0000	0	88	336	432	0.0000
U_ENSG00000167459.18	R4	Q7	match	chr19	16036058	16036466	408	chr16	18352587	18353363	776	1	0.0738	148	408	52	340	0.0738
U_ENSG00000167912.9	R0	Q0	match	chr8	59119209	59119285	76	chr8	59761023	59761127	104	1	0.0000	0	76	8	104	0.0000
U_ENSG00000167912.9	R1	Q2	match	chr8	59120531	59120603	72	chr8	59762256	59762408	152	1	0.0609	0	72	20	116	0.0609
U_ENSG00000168367.12	R0	Q1	match	chr16	86332126	86332374	248	chr20	73330374	73330654	280	1	0.0140	0	248	20	272	0.0140
U_ENSG00000168367.12	R2	Q5	match	chr16	86333687	86333836	149	chr20	73332230	73332526	296	1	0.0898	0	124	172	296	0.0898
U_ENSG00000168367.12	R3	Q7	match	chr16	86337360	86337485	125	chr20	73334648	73335184	536	1	0.0604	4	124	20	148	0.0604
U_ENSG00000168367.12	R4	Q8	match	chr16	86337681	86337810	129	chr20	73335256	73335392	136	1	0.1312	20	116	4	100	0.1312
U_ENSG00000168367.12	R5	Q9	match	chr16	86337898	86338226	328	chr20	73335608	73336080	472	1	0.0331	12	208	196	408	0.0331
U_ENSG00000168367.12	R8	Q10	match	chr16	86338749	86338832	83	chr20	73336104	73336464	360	1	0.0000	0	83	208	304	0.0000
U_ENSG00000168367.12	R8	Q11	match	chr16	86338749	86338832	83	chr20	73336552	73336928	376	1	0.0000	0	83	88	184	0.0000
U_ENSG00000168367.12	R9	Q14	match	chr16	86349559	86349688	129	chr20	73347261	73347653	392	1	0.0258	0	128	72	196	0.0258
U_ENSG00000170161.8	R0	Q2	match	chr9	62897408	62897560	152	chr15	109697989	109698141	152	1	0.0645	12	120	0	108	0.0645
U_ENSG00000170161.8	R1	Q10	match	chr9	62928947	62929083	136	chr15	109724783	109724935	152	1	0.0109	0	136	20	152	0.0109
U_ENSG00000170919.17	R14	Q1	match	chr13	45388704	45388792	88	chr17	23969201	23969433	232	1	0.0000	0	88	0	96	0.0000
U_ENSG00000170919.17	R8	Q0	match	chr13	45379627	45379699	72	chrUn_NW_021161499v1	26606	27654	1048	1	0.0000	0	72	928	1024	0.0000
U_ENSG00000170983.4	R1	Q8	match	chr8	11577233	11577317	84	chr8	9005061	9005309	248	1	0.0000	0	84	108	204	0.0000
U_ENSG00000170983.4	R2	Q3	match	chr8	11578369	11578533	164	chr8	9003529	9003841	312	1	0.0119	0	164	24	200	0.0119
U_ENSG00000170983.4	R3	Q1	match	chr8	11582503	11582580	77	chr8	8999464	8999680	216	1	0.0000	0	77	32	128	0.0000
U_ENSG00000171671.6	R0	Q7	match	chr11	70863334	70863502	168	chr14	3946661	3947005	344	1	0.0306	0	168	116	296	0.0306
U_ENSG00000171671.6	R1	Q5	match	chr11	70863816	70863936	120	chr14	3946261	3946365	104	1	0.0208	16	120	0	104	0.0208
U_ENSG00000171671.6	R2	Q4	match	chr11	70864024	70864192	168	chr14	3946021	3946093	72	1	0.1181	0	96	0	72	0.1181
U_ENSG00000171671.6	R3	Q3	match	chr11	70864360	70864544	184	chr14	3945653	3945821	168	1	0.0353	16	184	0	160	0.0353
U_ENSG00000171671.6	R4	Q2	match	chr11	70864712	70865056	344	chr14	3945221	3945469	248	1	0.0107	20	280	0	248	0.0107
U_ENSG00000171889.8	R2	Q10	match	chr9	21420174	21420266	92	chr15	62458313	62458545	232	1	0.0978	0	92	96	192	0.0978
U_ENSG00000171889.8	R3	Q9	match	chr9	21420386	21420634	248	chr15	62458025	62458161	136	1	0.0342	124	248	4	128	0.0342
U_ENSG00000171987.3	R0	Q0	match	chr11	4577701	4577820	119	chr14	64033199	64033479	280	1	0.0291	0	116	48	164	0.0291
U_ENSG00000172965.18	R0	Q2	match	chr2	111494885	111495005	120	chr13	14700661	14701197	536	1	0.0594	0	120	148	268	0.0594
U_ENSG00000172965.18	R0	Q3	match	chr2	111494885	111495005	120	chr13	14701381	14701549	168	1	0.0647	4	108	0	104	0.0647
U_ENSG00000173077.17	R1	Q3	match	chr9	115157594	115157715	121	chr15	27662897	27663113	216	1	0.0460	0	116	96	216	0.0460
U_ENSG00000174171.8	R0	Q1	match	chr15	41892761	41893078	317	chr7	18388019	18388683	664	1	0.0158	0	316	96	432	0.0158
U_ENSG00000174171.8	R1	Q4	match	chr15	41895579	41895718	139	chr7	18390627	18390747	120	1	0.1214	0	104	4	108	0.1214
U_ENSG00000174171.8	R2	Q5	match	chr15	41895966	41896118	152	chr7	18391219	18391355	136	1	0.0000	8	144	0	136	0.0000
U_ENSG00000174171.8	R3	Q7	match	chr15	41896478	41896582	104	chr7	18391635	18391803	168	1	0.0085	0	104	60	164	0.0085
U_ENSG00000174171.8	R4	Q8	match	chr15	41896590	41896838	248	chr7	18391843	18392155	312	1	0.0290	20	248	0	224	0.0290
U_ENSG00000174171.8	R5	Q9	match	chr15	41896846	41897046	200	chr7	18392163	18392299	136	1	0.0630	72	200	0	128	0.0630
U_ENSG00000174171.8	R6	Q12	match	chr15	41898166	41898299	133	chr7	18393411	18393499	88	1	0.0460	20	116	0	88	0.0460
U_ENSG00000174171.8	R8	Q13	match	chr15	41898643	41898811	168	chr7	18393939	18394027	88	1	0.0000	40	136	0	88	0.0000
U_ENSG00000174171.8	R9	Q14	match	chr15	41899139	41899403	264	chr7	18394387	18394587	200	1	0.0463	72	264	0	176	0.0463
U_ENSG00000174365.23	R2	Q25	match	chr20	38446767	38446983	216	chr10	73702842	73702994	152	1	0.0561	56	212	0	144	0.0561
U_ENSG00000174365.23	R3	Q24	match	chr20	38447439	38447527	88	chr10	73702314	73702546	232	1	0.0000	0	88	12	108	0.0000
U_ENSG00000174365.23	R4	Q22	match	chr20	38447535	38447815	280	chr10	73701834	73702050	216	1	0.0911	8	200	0	216	0.0911
U_ENSG00000174365.23	R5	Q17	match	chr20	38448079	38448407	328	chr10	73700106	73700226	120	1	0.0327	96	228	0	120	0.0327
U_ENSG00000174365.23	R6	Q10	match	chr20	38448527	38448730	203	chr10	73696602	73696738	136	1	0.0429	72	200	0	124	0.0429
U_ENSG00000174365.23	R7	Q3	match	chr20	38450261	38450498	237	chr10	73688688	73688936	248	1	0.1075	0	236	0	248	0.1075
U_ENSG00000174370.13	R0	Q1	match	chr11	128875953	128876265	312	chr14	121597859	121598011	152	1	0.0178	36	200	0	152	0.0178
U_ENSG00000174370.13	R1	Q2	match	chr11	128876353	128876505	152	chr14	121598147	121598299	152	1	0.0000	0	144	8	152	0.0000
U_ENSG00000174370.13	R1	Q3	match	chr11	128876353	128876505	152	chr14	121598515	121598683	168	1	0.0895	36	136	0	100	0.0895
U_ENSG00000174370.13	R2	Q7	match	chr11	128904430	128904571	141	chr14	121627725	121628053	328	1	0.0412	0	140	148	292	0.0412
U_ENSG00000175061.21	R0	Q4	match	chr17	16440002	16440138	136	chr16	15943203	15943323	120	1	0.0449	0	100	20	120	0.0449
U_ENSG00000175061.21	R1	Q1	match	chr17	16441572	16441708	136	chr16	15941811	15941979	168	1	0.0056	0	132	32	168	0.0056
U_ENSG00000175061.21	R2	Q0	match	chr17	16441716	16441868	152	chr16	15941683	15941803	120	1	0.0292	4	136	0	120	0.0292
U_ENSG00000175170.17	R0	Q27	match	chr20	25756082	25756330	248	chrUn_NW_021161850v1	560891	560979	88	1	0.1216	72	168	0	88	0.1216
U_ENSG00000175170.17	R2	Q6	match	chr20	25868071	25868179	108	chrUn_NW_021161850v1	459884	460020	136	1	0.0280	0	108	16	132	0.0280
U_ENSG00000175604.2	R1	Q1	match	chr16	12087457	12087625	168	chr20	12054320	12054936	616	1	0.0022	0	168	4	172	0.0022
U_ENSG00000175604.2	R2	Q2	match	chr16	12087649	12087849	200	chr20	12054944	12055080	136	1	0.0269	56	200	0	136	0.0269
U_ENSG00000175604.2	R3	Q3	match	chr16	12088033	12088185	152	chr20	12055232	12055624	392	1	0.0055	0	152	132	292	0.0055
U_ENSG00000175604.2	R4	Q5	match	chr16	12089782	12090062	280	chr20	12056983	12057375	392	1	0.0206	0	280	76	368	0.0206
U_ENSG00000175611.15	R0	Q0	match	chr9	95875259	95875395	136	chr15	111946581	111946797	216	1	0.0700	0	112	104	216	0.0700
U_ENSG00000175728.5	R1	Q11	match	chr11	130714145	130714301	156	chr14	123349723	123349907	184	1	0.0164	0	156	20	184	0.0164
U_ENSG00000175746.8	R0	Q1	match	chr15	39250697	39250817	120	chr7	15660180	15660316	136	1	0.0551	0	120	4	124	0.0551
U_ENSG00000175746.8	R1	Q2	match	chr15	39252053	39252125	72	chr7	15661515	15661603	88	1	0.1202	0	72	0	88	0.1202
U_ENSG00000175746.8	R2	Q3	match	chr15	39252485	39252653	168	chr7	15661979	15662131	152	1	0.0444	4	156	0	152	0.0444
U_ENSG00000175772.12	R0	Q31	match	chr2	110374476	110374719	243	chr15	45528664	45528864	200	1	0.1193	44	236	0	184	0.1193
U_ENSG00000175773.16	R0	Q4	match	chr11	130393494	130393573	79	chr14	123041713	123041833	120	1	0.0000	0	79	24	120	0.0000
U_ENSG00000175773.16	R1	Q7	match	chr11	130445933	130446117	184	chr14	123095459	123095595	136	1	0.0306	32	176	0	136	0.0306
U_ENSG00000175779.6	R0	Q2	match	chr15	39172978	39173068	90	chr7	15586007	15586159	152	1	0.0000	0	90	16	112	0.0000
U_ENSG00000175779.6	R1	Q5	match	chr15	39176752	39176829	77	chr7	15590043	15590131	88	1	0.0713	0	77	0	88	0.0713
U_ENSG00000176349.12	R0	Q1	match	chr7	1812092	1812260	168	chr3	34897724	34898324	600	1	0.0215	0	164	436	600	0.0215
U_ENSG00000176349.12	R0	Q2	match	chr7	1812092	1812260	168	chr3	34898364	34898708	344	1	0.0856	0	164	20	196	0.0856
U_ENSG00000176349.12	R1	Q7	match	chr7	1843328	1843508	180	chr3	34931793	34932009	216	1	0.0201	0	180	36	216	0.0201
U_ENSG00000176728.11	R5	Q14	match	chrY	18838751	18838872	121	chrY	8705380	8705548	168	1	0.0186	0	120	40	164	0.0186
U_ENSG00000176728.11	R6	Q3	match	chrY	19041488	19041608	120	chrY	7840508	7840692	184	1	0.0769	0	120	20	148	0.0769
U_ENSG00000176728.11	R8	Q1	match	chrY	19077073	19077161	88	chrX	3420752	3421000	248	1	0.0045	0	88	28	124	0.0045
U_ENSG00000176753.5	R0	Q2	match	chr15	40250961	40251097	136	chr7	16660139	16660371	232	1	0.0091	0	136	12	148	0.0091
U_ENSG00000176753.5	R1	Q3	match	chr15	40251201	40251353	152	chr7	16660475	16660659	184	1	0.0501	0	152	20	184	0.0501
U_ENSG00000176753.5	R2	Q4	match	chr15	40251537	40251913	376	chr7	16660827	16661235	408	1	0.0350	0	372	8	408	0.0350
U_ENSG00000176753.5	R3	Q5	match	chr15	40251969	40252169	200	chr7	16661243	16661475	232	1	0.0094	4	200	0	204	0.0094
U_ENSG00000176753.5	R4	Q6	match	chr15	40252289	40252441	152	chr7	16661547	16661747	200	1	0.0495	0	152	0	152	0.0495
U_ENSG00000176753.5	R5	Q7	match	chr15	40252721	40252905	184	chr7	16661979	16662195	216	1	0.0224	8	184	0	180	0.0224
U_ENSG00000176753.5	R5	Q8	match	chr15	40252721	40252905	184	chr7	16662251	16662355	104	1	0.0331	40	144	0	104	0.0331
U_ENSG00000176754.14	R0	Q1	match	chr1	204032810	204033250	440	chr1	61541519	61541991	472	1	0.0258	0	420	56	472	0.0258
U_ENSG00000176754.14	R1	Q2	match	chr1	204033764	204033867	103	chr1	61542438	61542574	136	1	0.0000	0	100	20	120	0.0000
U_ENSG00000176754.14	R1	Q3	match	chr1	204033764	204033867	103	chr1	61542447	61542599	152	1	0.0000	0	100	52	152	0.0000
U_ENSG00000176868.3	R0	Q6	match	chr9	131497639	131497791	152	chr15	8929936	8930120	184	1	0.1168	40	148	60	168	0.1168
U_ENSG00000176868.3	R2	Q4	match	chr9	131498391	131498527	136	chr15	8928960	8929144	184	1	0.0122	0	136	0	144	0.0122
U_ENSG00000176868.3	R5	Q3	match	chr9	131499079	131499455	376	chr15	8928320	8928424	104	1	0.0379	268	372	0	104	0.0379
U_ENSG00000176868.3	R6	Q1	match	chr9	131499527	131499807	280	chr15	8927744	8928040	296	1	0.0262	52	280	0	244	0.0262
U_ENSG00000176912.8	R0	Q0	match	chr18	641319	641403	84	chr18	61945291	61945459	168	1	0.0000	0	84	32	128	0.0000
U_ENSG00000176984.7	R1	Q3	match	chr11	120171545	120171645	100	chr14	113238176	113238328	152	1	0.0000	0	100	12	112	0.0000
U_ENSG00000176984.7	R1	Q4	match	chr11	120171545	120171645	100	chr14	113238400	113238488	88	1	0.0000	0	96	0	88	0.0000
U_ENSG00000177112.10	R0	Q2	match	chr11	10541341	10541477	136	chr14	55138867	55139099	232	1	0.0468	0	136	72	228	0.0468
U_ENSG00000177112.10	R1	Q0	match	chr11	10606208	10606344	136	chr14	55063096	55063264	168	1	0.0209	0	136	24	160	0.0209
U_ENSG00000177335.14	R1	Q15	match	chr8	143039439	143039569	130	chr8	143309302	143310158	856	1	0.0229	0	128	16	152	0.0229
U_ENSG00000177335.14	R1	Q2	match	chr8	143039439	143039569	130	chr8_NW_021160223v1_random	43238	44302	1064	1	0.0223	0	128	16	152	0.0223
U_ENSG00000177335.14	R2	Q16	match	chr8	143042957	143043262	305	chr8	143310833	143311465	632	1	0.0928	148	304	312	472	0.0928
U_ENSG00000177335.14	R4	Q20	match	chr8	143047778	143047882	104	chr8	143313211	143313299	88	1	0.0305	4	100	0	88	0.0305
U_ENSG00000177335.14	R5	Q24	match	chr8	143053449	143053553	104	chr8	143316351	143316487	136	1	0.0278	0	104	20	124	0.0278
U_ENSG00000177335.14	R6	Q26	match	chr8	143059652	143059769	117	chr8	143323106	143323194	88	1	0.0000	0	96	0	88	0.0000
U_ENSG00000177335.14	R7	Q27	match	chr8	143060078	143060310	232	chr8	143323522	143323706	184	1	0.0164	0	188	0	184	0.0164
U_ENSG00000177337.10	R1	Q1	match	chr18	3596963	3597083	120	chr18	64813213	64813317	104	1	0.0414	0	104	0	104	0.0414
U_ENSG00000177337.10	R2	Q2	match	chr18	3597379	3597547	168	chr18	64813549	64813653	104	1	0.0792	40	144	0	104	0.0792
U_ENSG00000177337.10	R2	Q3	match	chr18	3597379	3597547	168	chr18	64813677	64813781	104	1	0.0272	60	164	0	104	0.0272
U_ENSG00000177337.10	R3	Q4	match	chr18	3597587	3597739	152	chr18	64813869	64814021	152	1	0.0057	20	152	0	132	0.0057
U_ENSG00000177337.10	R5	Q5	match	chr18	3598035	3598155	120	chr18	64814141	64814485	344	1	0.1139	20	120	40	140	0.1139
U_ENSG00000177337.10	R6	Q6	match	chr18	3598195	3598299	104	chr18	64814749	64814901	152	1	0.0000	0	104	24	128	0.0000
U_ENSG00000177340.5	R0	Q1	match	chr12	31324555	31324691	136	chr11	32444155	32444307	152	1	0.0895	4	136	0	152	0.0895
U_ENSG00000177369.12	R0	Q16	match	chr17	49248109	49248229	120	chr16	47544139	47544387	248	1	0.0000	0	120	100	220	0.0000
U_ENSG00000177369.12	R1	Q12	match	chr17	49252245	49252332	87	chr16	47539733	47540013	280	1	0.0000	0	87	44	140	0.0000
U_ENSG00000177369.12	R3	Q11	match	chr17	49252548	49252716	168	chr16	47539509	47539709	200	1	0.0110	0	168	24	200	0.0110
U_ENSG00000177369.12	R4	Q10	match	chr17	49252788	49252918	130	chr16	47539301	47539421	120	1	0.0164	12	128	0	116	0.0164
U_ENSG00000177369.12	R5	Q5	match	chr17	49286213	49286443	230	chr16	47513965	47514133	168	1	0.0649	12	192	0	164	0.0649
U_ENSG00000177406.6	R0	Q5	match	chr12	663383	663759	376	chr11	661286	661662	376	1	0.0389	0	356	12	376	0.0389
U_ENSG00000177406.6	R0	Q6	match	chr12	663383	663759	376	chr11	661718	661854	136	1	0.0746	60	200	0	136	0.0746
U_ENSG00000177699.4	R0	Q2	match	chr15	78978904	78979040	136	chr7	56283321	56283649	328	1	0.0176	0	128	200	328	0.0176
U_ENSG00000177699.4	R1	Q3	match	chr15	78979080	78979232	152	chr7	56283689	56283825	136	1	0.0311	0	132	4	136	0.0311
U_ENSG00000177699.4	R1	Q4	match	chr15	78979080	78979232	152	chr7	56283897	56284129	232	1	0.0813	16	152	92	228	0.0813
U_ENSG00000177699.4	R2	Q7	match	chr15	78984586	78984722	136	chr7	56289116	56289188	72	1	0.1252	4	100	0	72	0.1252
U_ENSG00000177699.4	R3	Q8	match	chr15	78984778	78985042	264	chr7	56289308	56289572	264	1	0.0145	0	264	8	264	0.0145
U_ENSG00000177699.4	R4	Q9	match	chr15	78985610	78985730	120	chr7	56290156	56290452	296	1	0.0116	0	120	0	124	0.0116
U_ENSG00000177725.6	R1	Q1	match	chr8	22169513	22169665	152	chr8	22333746	22333914	168	1	0.0127	0	144	32	168	0.0127
U_ENSG00000177725.6	R2	Q3	match	chr8	22169689	22169889	200	chr8	22334226	22334314	88	1	0.0262	4	100	0	88	0.0262
U_ENSG00000177725.6	R3	Q4	match	chr8	22169961	22170353	392	chr8	22334338	22334618	280	1	0.0239	112	392	0	280	0.0239
U_ENSG00000177725.6	R4	Q5	match	chr8	22170553	22170673	120	chr8	22334802	22334954	152	1	0.0323	0	120	24	144	0.0323
U_ENSG00000177725.6	R5	Q6	match	chr8	22170809	22170945	136	chr8	22335090	22335210	120	1	0.0000	8	128	0	120	0.0000
U_ENSG00000177725.6	R6	Q7	match	chr8	22171225	22171393	168	chr8	22335490	22335610	120	1	0.0521	44	164	0	120	0.0521
U_ENSG00000177738.7	R0	Q11	match	chr5	42974636	42974804	168	chr6	42924918	42925054	136	1	0.0282	36	168	0	132	0.0282
U_ENSG00000177738.7	R1	Q4	match	chr5	42975906	42976028	122	chr6	42838122	42838258	136	1	0.1013	20	116	40	136	0.1013
U_ENSG00000177757.3	R0	Q7	match	chr1	817394	817594	200	chr8	935454	935750	296	1	0.0587	0	156	92	260	0.0587
U_ENSG00000177757.3	R1	Q4	match	chr1	817794	817946	152	chr8	933950	934230	280	1	0.0578	0	148	8	160	0.0578
U_ENSG00000177757.3	R2	Q3	match	chr1	818002	818202	200	chr8	933454	933814	360	1	0.0180	0	184	180	360	0.0180
U_ENSG00000177757.3	R4	Q1	match	chr1	818906	819074	168	chr8	932558	932726	168	1	0.0343	0	168	0	168	0.0343
U_ENSG00000177757.3	R5	Q0	match	chr1	819114	819250	136	chr8	932398	932502	104	1	0.0086	4	108	0	104	0.0086
U_ENSG00000178130.10	R0	Q9	match	chr17	22298754	22298858	104	chrUn_NW_021161850v1	463902	464310	408	1	0.0068	0	104	200	308	0.0068
