gene_id	ref_island	query_island	type	ref_chrom	ref_start	ref_end	ref_len	query_chrom	query_start	query_end	query_len	n_chains	diag_mmd	chain1_ref_from	chain1_ref_to	chain1_q_from	chain1_q_to	chain1_mmd
U_ENSG00000163597.18	R2	Q8	match	chr17	76558760	76558896	136	chr12	4959595	4959795	200	1	0.1205	12	116	96	200	0.1205
U_ENSG00000163597.18	R4	Q5	match	chr17	76559208	76559472	264	chr12	4958811	4958931	120	1	0.0647	40	140	0	100	0.0647
U_ENSG00000163597.18	R6	Q4	match	chr17	76560200	76560336	136	chr12	4958523	4958659	136	1	0.1055	8	136	0	132	0.1055
U_ENSG00000163597.18	R7	Q1	match	chr17	76714101	76714237	136	chr12	4818772	4819068	296	1	0.1081	0	132	32	164	0.1081
U_ENSG00000164385.12	R1	Q2	match	chr6	2562861	2563013	152	chr7	1477244	1477636	392	1	0.1036	12	128	144	260	0.1036
U_ENSG00000165511.7	R3	Q5	match	chr10	45218646	45218739	93	chr10	45086983	45087119	136	1	0.1053	0	93	40	136	0.1053
U_ENSG00000166917.12	R2	Q4	match	chr10	133247916	133248068	152	chr14	141207224	141208176	952	1	0.0867	0	152	192	356	0.0867
U_ENSG00000167046.4	R1	Q1	match	chr20	62641248	62641384	136	chr17	61945945	61946497	552	1	0.0441	0	136	128	296	0.0441
U_ENSG00000167046.4	R3	Q2	match	chr20	62641792	62641928	136	chr17	61946601	61946881	280	1	0.0758	0	120	0	120	0.0758
U_ENSG00000167046.4	R4	Q3	match	chr20	62641952	62642136	184	chr17	61946889	61947137	248	1	0.0697	0	152	12	172	0.0697
U_ENSG00000167046.4	R5	Q4	match	chr20	62642240	62642360	120	chr17	61947209	61947281	72	1	0.1440	24	120	0	72	0.1440
U_ENSG00000167046.4	R6	Q8	match	chr20	62643130	62643298	168	chr17	61948377	61949057	680	1	0.1011	0	140	236	380	0.1011
U_ENSG00000167912.9	R1	Q0	match	chr8	59120531	59120603	72	chr4	73808889	73809025	136	1	0.0381	0	72	40	136	0.0381
U_ENSG00000168367.12	R0	Q13	match	chr16	86332126	86332374	248	chr6	2750541	2750693	152	1	0.0632	0	116	32	148	0.0632
U_ENSG00000168367.12	R1	Q11	match	chr16	86332462	86332646	184	chr6	2750125	2750213	88	1	0.0533	52	148	0	88	0.0533
U_ENSG00000168367.12	R2	Q10	match	chr16	86333687	86333836	149	chr6	2749501	2749829	328	1	0.0927	0	128	92	220	0.0927
U_ENSG00000168367.12	R4	Q7	match	chr16	86337681	86337810	129	chr6	2747985	2748697	712	1	0.0476	4	128	268	408	0.0476
U_ENSG00000168367.12	R5	Q5	match	chr16	86337898	86338226	328	chr6	2747537	2747673	136	1	0.0933	96	212	0	116	0.0933
U_ENSG00000168746.9	R0	Q0	match	chr20	44448918	44449038	120	chr17	46859327	46859447	120	1	0.0987	20	120	8	108	0.0987
U_ENSG00000170919.17	R0	Q8	match	chr13	45341482	45341630	148	chr11	21928512	21928584	72	1	0.0964	44	140	0	72	0.0964
U_ENSG00000170919.17	R10	Q4	match	chr13	45387936	45388088	152	chr11	21924044	21924180	136	1	0.1099	0	96	36	132	0.1099
U_ENSG00000170919.17	R3	Q6	match	chr13	45375422	45375558	136	chr11	21926812	21926964	152	1	0.1060	32	136	20	128	0.1060
U_ENSG00000170919.17	R6	Q5	match	chr13	45376238	45376390	152	chr11	21926396	21926532	136	1	0.0835	36	132	8	104	0.0835
U_ENSG00000170983.4	R0	Q3	match	chr8	11576849	11577113	264	chr14	14757510	14757758	248	1	0.0615	36	148	136	248	0.0615
U_ENSG00000171671.6	R0	Q4	match	chr11	70863334	70863502	168	chr2	2699409	2699641	232	1	0.0712	48	164	120	232	0.0712
U_ENSG00000171671.6	R2	Q3	match	chr11	70864024	70864192	168	chr2	2699009	2699113	104	1	0.1169	8	104	8	104	0.1169
U_ENSG00000171671.6	R3	Q2	match	chr11	70864360	70864544	184	chr2	2698577	2698889	312	1	0.0868	0	152	92	236	0.0868
U_ENSG00000171889.8	R0	Q27	match	chr9	21403297	21403415	118	chr1	201703019	201703203	184	1	0.0608	4	116	32	144	0.0608
U_ENSG00000171889.8	R2	Q23	match	chr9	21420174	21420266	92	chr1	201623317	201623869	552	1	0.0000	0	92	408	504	0.0000
U_ENSG00000171889.8	R3	Q12	match	chr9	21420386	21420634	248	chr1	201472146	201472570	424	1	0.0375	0	248	68	348	0.0375
U_ENSG00000171987.3	R0	Q6	match	chr11	4577701	4577820	119	chr9	5553190	5553326	136	1	0.0510	0	116	0	116	0.0510
U_ENSG00000173077.17	R1	Q3	match	chr9	115157594	115157715	121	chr1	255671208	255671488	280	1	0.1432	4	100	180	276	0.1432
U_ENSG00000174171.8	R0	Q11	match	chr15	41892761	41893078	317	chr1	129463863	129464559	696	1	0.0608	0	316	96	428	0.0608
U_ENSG00000174171.8	R1	Q8	match	chr15	41895579	41895718	139	chr1	129461676	129461812	136	1	0.1046	0	124	20	136	0.1046
U_ENSG00000174171.8	R3	Q6	match	chr15	41896478	41896582	104	chr1	129460684	129460788	104	1	0.0630	0	104	0	104	0.0630
U_ENSG00000174171.8	R4	Q5	match	chr15	41896590	41896838	248	chr1	129460284	129460660	376	1	0.0519	52	248	24	236	0.0519
U_ENSG00000174171.8	R6	Q3	match	chr15	41898166	41898299	133	chr1	129459004	129459620	616	1	0.0359	0	132	40	192	0.0359
U_ENSG00000174171.8	R9	Q2	match	chr15	41899139	41899403	264	chr1	129457996	129458148	152	1	0.0841	124	260	0	148	0.0841
U_ENSG00000174365.23	R1	Q26	match	chr20	38446577	38446679	102	chr17	41490334	41490502	168	1	0.0426	0	100	60	160	0.0426
U_ENSG00000174365.23	R2	Q25	match	chr20	38446767	38446983	216	chr17	41479314	41479434	120	1	0.0746	4	108	0	104	0.0746
U_ENSG00000174365.23	R4	Q24	match	chr20	38447535	38447815	280	chr17	41478093	41478885	792	1	0.0943	148	280	516	652	0.0943
U_ENSG00000174365.23	R5	Q20	match	chr20	38448079	38448407	328	chr17	41477693	41477829	136	1	0.0096	4	100	4	100	0.0096
U_ENSG00000174365.23	R6	Q2	match	chr20	38448527	38448730	203	chr17	41467133	41467333	200	1	0.0664	0	200	0	196	0.0664
U_ENSG00000174370.13	R0	Q1	match	chr11	128875953	128876265	312	chr9	55819067	55819203	136	1	0.0385	36	180	0	136	0.0385
U_ENSG00000174370.13	R1	Q2	match	chr11	128876353	128876505	152	chr9	55819387	55819635	248	1	0.1112	0	104	116	220	0.1112
U_ENSG00000174370.13	R2	Q6	match	chr11	128904430	128904571	141	chr9	55848716	55849220	504	1	0.0805	0	140	320	464	0.0805
U_ENSG00000174403.18	R0	Q1	match	chr20	62540316	62540740	424	chr17	61881201	61881561	360	1	0.0610	0	244	160	360	0.0610
U_ENSG00000174403.18	R0	Q2	match	chr20	62540316	62540740	424	chr17	61881585	61881817	232	1	0.0819	112	324	12	196	0.0819
U_ENSG00000174403.18	R3	Q5	match	chr20	62541388	62541572	184	chr17	61882881	61883113	232	1	0.0973	0	180	0	196	0.0973
U_ENSG00000174403.18	R4	Q6	match	chr20	62541988	62542085	97	chr17	61883377	61884489	1112	1	0.0584	0	96	740	836	0.0584
U_ENSG00000174403.18	R6	Q8	match	chr20	62546654	62546858	204	chr17	61887039	61888455	1416	1	0.0747	12	192	300	508	0.0747
U_ENSG00000174403.18	R7	Q10	match	chr20	62549444	62549641	197	chr17	61889033	61889921	888	1	0.0394	0	196	152	356	0.0394
U_ENSG00000174407.16	R0	Q1	match	chr20	62550884	62551038	154	chr17	61890623	61890951	328	1	0.0973	0	100	224	324	0.0973
U_ENSG00000174407.16	R0	Q2	match	chr20	62550884	62551038	154	chr17	61891023	61891271	248	1	0.0890	0	144	44	180	0.0890
U_ENSG00000174407.16	R1	Q6	match	chr20	62553550	62553665	115	chr17	61893223	61893983	760	1	0.0376	0	112	496	612	0.0376
U_ENSG00000174407.16	R2	Q10	match	chr20	62570488	62570656	168	chr17	61906538	61907074	536	1	0.0826	28	160	148	288	0.0826
U_ENSG00000174407.16	R2	Q9	match	chr20	62570488	62570656	168	chr17	61905786	61906386	600	1	0.0699	0	168	396	576	0.0699
U_ENSG00000175061.21	R0	Q3	match	chr17	16440002	16440138	136	chr12	59133336	59133712	376	1	0.1175	4	120	8	128	0.1175
U_ENSG00000175147.13	R10	Q11	match	chr1	15116839	15116927	88	chr6	74401185	74401385	200	1	0.0403	0	88	92	188	0.0403
U_ENSG00000175147.13	R10	Q12	match	chr1	15116839	15116927	88	chr6	74401489	74401705	216	1	0.0000	0	88	112	208	0.0000
U_ENSG00000175147.13	R11	Q13	match	chr1	15117143	15117439	296	chr6	74401761	74401897	136	1	0.1317	64	196	0	136	0.1317
U_ENSG00000175147.13	R12	Q14	match	chr1	15117511	15117807	296	chr6	74402033	74402585	552	1	0.0615	52	296	80	320	0.0615
U_ENSG00000175147.13	R13	Q16	match	chr1	15118569	15118705	136	chr6	74403313	74403481	168	1	0.0782	0	136	16	160	0.0782
U_ENSG00000175147.13	R14	Q17	match	chr1	15118713	15118881	168	chr6	74404049	74404361	312	1	0.0476	0	168	24	200	0.0476
U_ENSG00000175147.13	R14	Q18	match	chr1	15118713	15118881	168	chr6	74404561	74404905	344	1	0.0973	0	168	4	184	0.0973
U_ENSG00000175147.13	R2	Q1	match	chr1	15112567	15112735	168	chr6	74397164	74397588	424	1	0.0759	0	120	276	396	0.0759
U_ENSG00000175147.13	R2	Q2	match	chr1	15112567	15112735	168	chr6	74397628	74397780	152	1	0.0552	0	152	0	152	0.0552
U_ENSG00000175147.13	R3	Q3	match	chr1	15112743	15112879	136	chr6	74397804	74397956	152	1	0.1150	0	136	4	148	0.1150
U_ENSG00000175147.13	R4	Q4	match	chr1	15112999	15113135	136	chr6	74398172	74398292	120	1	0.1100	0	96	20	116	0.1100
U_ENSG00000175147.13	R5	Q5	match	chr1	15113911	15114207	296	chr6	74398716	74398980	264	1	0.0627	8	296	0	264	0.0627
U_ENSG00000175147.13	R7	Q6	match	chr1	15114631	15115135	504	chr6	74399404	74399860	456	1	0.0757	76	504	56	452	0.0757
U_ENSG00000175170.17	R0	Q0	match	chr20	25756082	25756330	248	chr12	59306493	59306597	104	1	0.0866	0	96	4	100	0.0866
U_ENSG00000175170.17	R2	Q1	match	chr20	25868071	25868179	108	chr12	59306845	59306917	72	1	0.1234	8	104	0	72	0.1234
U_ENSG00000175604.2	R4	Q1	match	chr16	12089782	12090062	280	chr3	31035838	31036326	488	1	0.0818	52	280	108	340	0.0818
U_ENSG00000175746.8	R2	Q0	match	chr15	39252485	39252653	168	chr1	132084628	132084748	120	1	0.0723	12	140	4	120	0.0723
U_ENSG00000175772.12	R0	Q8	match	chr2	110374476	110374719	243	chr1	239195881	239196033	152	1	0.0990	132	240	24	132	0.0990
U_ENSG00000175773.16	R0	Q3	match	chr11	130393494	130393573	79	chr9	57080932	57081036	104	1	0.0839	0	79	4	100	0.0839
U_ENSG00000175773.16	R1	Q7	match	chr11	130445933	130446117	184	chr9	57125209	57125361	152	1	0.0530	32	184	0	152	0.0530
U_ENSG00000175779.6	R0	Q1	match	chr15	39172978	39173068	90	chr1	132161628	132161764	136	1	0.0000	0	90	0	96	0.0000
U_ENSG00000176124.16	R0	Q2	match	chr13	50492650	50492754	104	chr11	17302756	17302876	120	1	0.0713	0	104	8	112	0.0713
U_ENSG00000176349.12	R0	Q0	match	chr7	1812092	1812260	168	chr3	1237378	1238218	840	1	0.0931	0	148	268	420	0.0931
U_ENSG00000176349.12	R1	Q4	match	chr7	1843328	1843508	180	chr3	1252745	1253281	536	1	0.0713	0	176	244	408	0.0713
U_ENSG00000176349.12	R1	Q5	match	chr7	1843328	1843508	180	chr3	1253369	1253681	312	1	0.0773	0	176	68	244	0.0773
U_ENSG00000176515.1	R2	Q2	match	chr6	1102135	1102335	200	chr7	561224	561408	184	1	0.1164	4	108	80	184	0.1164
U_ENSG00000176515.1	R5	Q3	match	chr6	1104119	1104287	168	chr7	561656	561968	312	1	0.0613	0	168	132	300	0.0613
U_ENSG00000176515.1	R5	Q4	match	chr6	1104119	1104287	168	chr7	561992	562144	152	1	0.1144	44	164	32	152	0.1144
U_ENSG00000176515.1	R6	Q5	match	chr6	1104599	1104671	72	chr7	562200	562496	296	1	0.1177	0	72	184	280	0.1177
U_ENSG00000176593.9	R0	Q0	match	chr19	58002897	58002969	72	chr6	62719551	62719655	104	1	0.1099	0	72	4	100	0.1099
U_ENSG00000176593.9	R0	Q1	match	chr19	58002897	58002969	72	chr6	62719663	62719783	120	1	0.0063	0	72	4	100	0.0063
U_ENSG00000176605.9	R0	Q0	match	chr14	98711692	98711786	94	chr7	119775508	119775692	184	1	0.0852	0	94	64	160	0.0852
U_ENSG00000176605.9	R0	Q1	match	chr14	98711692	98711786	94	chr7	119775796	119775948	152	1	0.1395	0	94	4	100	0.1395
U_ENSG00000176605.9	R2	Q2	match	chr14	98716124	98716276	152	chr7	119779194	119779394	200	1	0.0833	0	132	48	200	0.0833
U_ENSG00000176605.9	R3	Q3	match	chr14	98716300	98716390	90	chr7	119779770	119779938	168	1	0.0737	0	90	68	164	0.0737
U_ENSG00000176728.11	R8	Q1	match	chrY	19077073	19077161	88	chr6	455961	456545	584	1	0.0411	0	88	96	192	0.0411
U_ENSG00000176753.5	R0	Q7	match	chr15	40250961	40251097	136	chr1	131067650	131067802	152	1	0.0688	0	112	16	128	0.0688
U_ENSG00000176753.5	R2	Q6	match	chr15	40251537	40251913	376	chr1	131067234	131067466	232	1	0.0363	72	356	0	232	0.0363
U_ENSG00000176753.5	R3	Q5	match	chr15	40251969	40252169	200	chr1	131066834	131067146	312	1	0.0407	0	200	60	268	0.0407
U_ENSG00000176753.5	R4	Q4	match	chr15	40252289	40252441	152	chr1	131066626	131066714	88	1	0.0625	56	152	0	88	0.0625
U_ENSG00000176753.5	R5	Q3	match	chr15	40252721	40252905	184	chr1	131066290	131066522	232	1	0.0726	4	168	0	196	0.0726
U_ENSG00000176754.14	R0	Q1	match	chr1	204032810	204033250	440	chr9	64699408	64699736	328	1	0.0814	12	328	4	328	0.0814
U_ENSG00000176840.15	R0	Q7	match	chr19	4780946	4781146	200	chr2	74059061	74059421	360	1	0.0598	0	200	0	232	0.0598
U_ENSG00000176868.3	R1	Q2	match	chr9	131497831	131498031	200	chr1	271428579	271428795	216	1	0.0785	16	144	24	152	0.0785
U_ENSG00000176868.3	R2	Q3	match	chr9	131498391	131498527	136	chr1	271429107	271429243	136	1	0.0430	0	124	4	136	0.0430
U_ENSG00000176868.3	R3	Q4	match	chr9	131498583	131498751	168	chr1	271429315	271429403	88	1	0.0000	36	132	0	88	0.0000
U_ENSG00000176868.3	R5	Q5	match	chr9	131499079	131499455	376	chr1	271429939	271430027	88	1	0.1445	156	252	0	88	0.1445
U_ENSG00000176868.3	R5	Q6	match	chr9	131499079	131499455	376	chr1	271430259	271430395	136	1	0.0813	156	272	20	136	0.0813
U_ENSG00000176868.3	R6	Q7	match	chr9	131499527	131499807	280	chr1	271430419	271430507	88	1	0.0000	144	240	0	88	0.0000
U_ENSG00000176912.8	R0	Q9	match	chr18	641319	641403	84	chr6	105682208	105682344	136	1	0.0751	0	84	36	132	0.0751
U_ENSG00000177112.10	R0	Q2	match	chr11	10541341	10541477	136	chr2	48985127	48985375	248	1	0.0898	0	132	72	228	0.0898
U_ENSG00000177112.10	R1	Q1	match	chr11	10606208	10606344	136	chr2	48889460	48889596	136	1	0.1427	0	96	28	124	0.1427
U_ENSG00000177133.15	R0	Q3	match	chr1	3061106	3061253	147	chr6	64697311	64697991	680	1	0.0650	0	144	344	496	0.0650
U_ENSG00000177335.14	R1	Q3	match	chr8	143039439	143039569	130	chr4	1326715	1327107	392	1	0.0492	0	128	40	172	0.0492
U_ENSG00000177335.14	R2	Q2	match	chr8	143042957	143043262	305	chr4	1326491	1326627	136	1	0.1067	180	304	0	120	0.1067
U_ENSG00000177335.14	R4	Q0	match	chr8	143047778	143047882	104	chr4	1324939	1325571	632	1	0.0340	0	104	392	496	0.0340
U_ENSG00000177337.10	R1	Q3	match	chr18	3596963	3597083	120	chr6	103130874	103131042	168	1	0.1039	0	120	4	124	0.1039
U_ENSG00000177337.10	R3	Q2	match	chr18	3597587	3597739	152	chr6	103130186	103130818	632	1	0.0454	0	152	276	460	0.0454
U_ENSG00000177337.10	R4	Q1	match	chr18	3597763	3597915	152	chr6	103129962	103130066	104	1	0.1211	44	140	4	100	0.1211
U_ENSG00000177338.15	R2	Q14	match	chr17	73749834	73750306	472	chr12	7250644	7250732	88	1	0.0881	44	140	0	88	0.0881
U_ENSG00000177338.15	R3	Q11	match	chr17	73823687	73823788	101	chr12	7184429	7184629	200	1	0.0271	0	100	4	104	0.0271
U_ENSG00000177340.5	R0	Q1	match	chr12	31324555	31324691	136	chr5	42932178	42932314	136	1	0.0852	24	128	24	128	0.0852
U_ENSG00000177369.12	R3	Q2	match	chr17	49252548	49252716	168	chr12	25466012	25466100	88	1	0.0000	36	132	0	88	0.0000
U_ENSG00000177369.12	R5	Q4	match	chr17	49286213	49286443	230	chr12	25483317	25483437	120	1	0.0672	0	120	0	120	0.0672
U_ENSG00000177406.6	R0	Q5	match	chr12	663383	663759	376	chr5	67929097	67929489	392	1	0.0587	0	376	20	392	0.0587
U_ENSG00000177406.6	R0	Q6	match	chr12	663383	663759	376	chr5	67929545	67929681	136	1	0.0886	48	196	0	136	0.0886
U_ENSG00000177410.14	R2	Q4	match	chr20	49295402	49295704	302	chr17	50969325	50969429	104	1	0.0448	8	112	0	104	0.0448
U_ENSG00000177410.14	R3	Q5	match	chr20	49295968	49296056	88	chr17	50969629	50969797	168	1	0.0056	0	88	56	152	0.0056
U_ENSG00000177410.14	R6	Q8	match	chr20	49296832	49296984	152	chr17	50978685	50978869	184	1	0.0572	36	132	44	140	0.0572
U_ENSG00000177410.14	R9	Q11	match	chr20	49297568	49297800	232	chr17	50983277	50983461	184	1	0.1006	40	208	12	180	0.1006
U_ENSG00000177410.14	R9	Q13	match	chr20	49297568	49297800	232	chr17	50983933	50984101	168	1	0.0500	68	164	72	168	0.0500
U_ENSG00000177553.6	R0	Q2	match	chr1	11777076	11777260	184	chr6	71856181	71856397	216	1	0.0745	0	136	20	172	0.0745
U_ENSG00000177553.6	R5	Q3	match	chr1	11779126	11779294	168	chr6	71856885	71859053	2168	1	0.0533	0	160	1736	1904	0.0533
