gene_id	ref_island	query_island	ref_chrom	ref_start	ref_end	query_chrom	query_start	query_end	n_cand	assigned	pair_type	diag_mmd	emb_sw	sw_raw	sw_norm	sw_aligned_ident	ident_levenshtein	kmer3_cos	kmer4_cos	dinuc_dist	len_ref	len_query	len_ratio	gc_ref	gc_query	gc_diff	has_N
U_ENSG00000122548.6	R0	Q0	chr7	26533612	26534020	chr6	51720437	51720605	1	True	assigned	0.0622	15.077170418006432	119.0	0.3541666666666667	0.6064516129032258	0.3431372549019608	0.745386233465097	0.5508794331338464	0.14070388855264654	408	168	0.4117647058823529	0.3382352941176471	0.44047619047619047	0.10224089635854339	False
U_ENSG00000124915.11	R0	Q3	chr11	61746653	61746901	chr19	10222762	10223130	1	True	assigned	0.017	57.8235294117647	262.0	0.5282258064516129	0.759656652360515	0.48913043478260865	0.9412041219782199	0.7912935966274313	0.04482643135857648	248	368	0.6739130434782609	0.5806451612903226	0.6141304347826086	0.03348527349228603	False
U_ENSG00000128254.17	R0	Q0	chr22	31927098	31927298	chr5	33164121	33164409	1	True	assigned	0.014	70.42857142857143	312.0	0.78	0.8706467661691543	0.5972222222222222	0.9191521816310785	0.7975307164729054	0.05491148135665552	200	288	0.6944444444444444	0.555	0.5451388888888888	0.00986111111111121	False
U_ENSG00000128254.17	R1	Q3	chr22	31928242	31928370	chr5	33165498	33165946	1	True	assigned	0.0954	9.482180293501049	75.0	0.29296875	0.6451612903225806	0.2767857142857143	0.634118250593747	0.36323560446461883	0.14566548658070108	128	448	0.2857142857142857	0.4921875	0.48660714285714285	0.005580357142857151	False
U_ENSG00000130600.23	R3	Q1	chr11	1997274	1997562	chr7	142131346	142131714	1	True	assigned	0.0119	83.03361344537815	355.0	0.6163194444444444	0.7796610169491526	0.6358695652173914	0.9076688379955062	0.774881439117155	0.08434126009386334	288	368	0.782608695652174	0.6458333333333334	0.5760869565217391	0.06974637681159424	False
U_ENSG00000136315.7	R0	Q2	chr14	20919656	20919824	chr14	44311500	44312763	1	True	assigned	0.0735	12.60544217687075	98.0	0.2916666666666667	0.5739644970414202	0.1330166270783848	0.7972711335147383	0.5631453753382318	0.09857045213416507	168	1263	0.1330166270783848	0.5	0.4584323040380047	0.04156769596199528	False
U_ENSG00000145063.16	R0	Q5	chr2	11120780	11120962	chr12	17069117	17069765	1	True	assigned	0.0832	11.01923076923077	62.0	0.17032967032967034	0.5321637426900585	0.2762345679012346	0.8098293373114052	0.5762479237743737	0.09385574184738393	182	648	0.2808641975308642	0.5659340659340659	0.5462962962962963	0.019637769637769642	False
U_ENSG00000146049.2	R0	Q1	chr6	24357862	24358150	chr13	25239901	25240229	1	True	assigned	0.0251	38.8406374501992	147.0	0.2552083333333333	0.5662251655629139	0.524390243902439	0.8348694699607979	0.6316420757803201	0.10157569334626552	288	328	0.8780487804878049	0.5902777777777778	0.6646341463414634	0.07435636856368566	False
U_ENSG00000151303.13	R0	Q11	chr10	86993414	86993552	chr6	118394093	118394541	1	True	assigned	0.0295	32.898305084745765	216.0	0.782608695652174	0.855072463768116	0.3035714285714286	0.842926236861923	0.6176786572426017	0.06973855512567939	138	448	0.3080357142857143	0.5072463768115942	0.4642857142857143	0.042960662525879934	False
U_ENSG00000151303.13	R4	Q6	chr10	87009368	87009976	chr14	34084684	34085012	1	True	assigned	0.0815	11.269938650306749	126.0	0.19207317073170732	0.5133531157270029	0.444078947368421	0.8569505845879704	0.6344733879052901	0.08362084816469065	608	328	0.5394736842105263	0.5805921052631579	0.5335365853658537	0.047055519897304166	False
U_ENSG00000152931.10	R1	Q4	chr5	60547173	60547781	chr13	108571121	108571449	1	True	assigned	0.0491	19.366598778004075	146.0	0.2225609756097561	0.5325443786982249	0.4342105263157895	0.8575479159529701	0.6695024365310486	0.08074724371771753	608	328	0.5394736842105263	0.4769736842105263	0.40853658536585363	0.0684370988446727	False
U_ENSG00000157306.15	R0	Q0	chr14	23513204	23513334	chr14	55291133	55291341	1	True	assigned	0.0756	12.227513227513228	61.0	0.23461538461538461	0.5546875	0.4471153846153846	0.681873151282777	0.41145100919506955	0.1666319687939197	130	208	0.625	0.6615384615384615	0.6538461538461539	0.007692307692307665	False
U_ENSG00000157306.15	R1	Q1	chr14	23513348	23513626	chr14	55291493	55291621	2	True	assigned	0.017	57.8235294117647	238.0	0.9296875	0.953125	0.44964028776978415	0.8661012208277027	0.815065497305296	0.12505704467863557	278	128	0.460431654676259	0.5683453237410072	0.6015625	0.03321717625899279	False
U_ENSG00000157306.15	R1	Q2	chr14	23513348	23513626	chr14	55291653	55291781	2	False	within_locus_alt	0.0321	30.152647975077883	174.0	0.6796875	0.8584070796460177	0.37410071942446044	0.831783891763852	0.6401796134420633	0.11038845640311191	278	128	0.460431654676259	0.5683453237410072	0.5859375	0.017592176258992787	False
U_ENSG00000157306.15	R10	Q14	chr14	23560263	23560431	chr14	55337059	55337267	1	True	assigned	0.0428	22.364485981308412	131.0	0.3898809523809524	0.77	0.45192307692307687	0.8005653283816182	0.5748356008094129	0.11312363846343679	168	208	0.8076923076923077	0.5119047619047619	0.5192307692307693	0.007326007326007411	False
U_ENSG00000157306.15	R2	Q3	chr14	23514018	23514306	chr14	55292133	55292341	1	True	assigned	0.0275	35.36363636363637	169.0	0.40625	0.65625	0.5520833333333333	0.853593467226712	0.680980987917399	0.08422516801269626	288	208	0.7222222222222222	0.5520833333333334	0.4855769230769231	0.0665064102564103	False
U_ENSG00000157306.15	R3	Q5	chr14	23514338	23514553	chr14	55292733	55293021	1	True	assigned	0.0634	14.772870662460567	78.0	0.1813953488372093	0.5377777777777778	0.5034722222222222	0.7987824711639854	0.5165720615713376	0.09695070312388303	215	288	0.7465277777777778	0.5488372093023256	0.5451388888888888	0.003698320413436762	False
U_ENSG00000157306.15	R6	Q7	chr14	23543765	23544093	chr14	55319557	55320885	1	True	assigned	0.0283	34.3356890459364	120.0	0.18292682926829268	0.5076923076923077	0.24548192771084343	0.9343333092066664	0.7891357120807476	0.044711289154696424	328	1328	0.2469879518072289	0.4481707317073171	0.42846385542168675	0.019706876285630337	False
U_ENSG00000157306.15	R7	Q9	chr14	23544165	23544276	chr14	55321637	55321885	1	True	assigned	0.0764	12.089005235602095	52.0	0.23423423423423423	0.5517241379310345	0.3911290322580645	0.8192182690696955	0.48589898906261647	0.08452157435344625	111	248	0.4475806451612903	0.5135135135135135	0.4475806451612903	0.06593286835222317	False
U_ENSG00000157306.15	R9	Q12	chr14	23559023	23559551	chr14	55335179	55335467	1	True	assigned	0.0101	98.00990099009901	421.0	0.7309027777777778	0.8256578947368421	0.5132575757575757	0.9423295538355275	0.8624139556598492	0.05194831551955176	528	288	0.5454545454545454	0.5208333333333334	0.5381944444444444	0.01736111111111105	False
U_ENSG00000162888.4	R0	Q1	chr1	206492348	206492636	chr1	131186232	131186400	1	True	assigned	0.0831	11.03369434416366	79.0	0.23511904761904762	0.5714285714285714	0.4340277777777778	0.7968200129776123	0.54014440635971	0.07408719042594293	288	168	0.5833333333333334	0.5069444444444444	0.5297619047619048	0.022817460317460347	False
U_ENSG00000162888.4	R1	Q0	chr1	206492708	206492956	chr1	131185592	131185720	1	True	assigned	0.0866	10.547344110854503	62.0	0.2421875	0.5671641791044776	0.43145161290322576	0.8167028190166248	0.5602644804878397	0.09841284601946818	248	128	0.5161290322580645	0.6330645161290323	0.625	0.008064516129032251	False
U_ENSG00000163364.13	R0	Q0	chr2	176611692	176611980	chr2	74941102	74941310	1	True	assigned	0.0828	11.077294685990339	66.0	0.15865384615384615	0.49557522123893805	0.48958333333333337	0.8675544173173135	0.6067229117329169	0.07417517370431644	288	208	0.7222222222222222	0.5243055555555556	0.5192307692307693	0.005074786324786307	False
U_ENSG00000163364.13	R1	Q1	chr2	176612252	176612380	chr2	74941622	74941830	1	True	assigned	0.0593	15.863406408094434	99.0	0.38671875	0.7529411764705882	0.3846153846153846	0.6892609703179013	0.548768770428956	0.17536574300185784	128	208	0.6153846153846154	0.4453125	0.41346153846153844	0.031850961538461564	False
U_ENSG00000163597.18	R1	Q1	chr17	76558608	76558856	chr11	116562992	116563520	1	True	assigned	0.0376	25.595744680851062	165.0	0.3326612903225806	0.6024096385542169	0.4109848484848485	0.8166159517677918	0.6473564665390965	0.09429574816708544	248	528	0.4696969696969697	0.4032258064516129	0.5056818181818182	0.10245601173020535	False
U_ENSG00000163597.18	R5	Q10	chr17	76613917	76614005	chr11	116625399	116625807	2	True	assigned	0.0754	12.262599469496022	43.0	0.24431818181818182	0.5542168674698795	0.21323529411764708	0.7613529896026965	0.5090891086077188	0.10191929975353897	88	408	0.21568627450980393	0.4659090909090909	0.4387254901960784	0.027183600713012457	False
U_ENSG00000163597.18	R5	Q5	chr17	76613917	76614005	chr11	116622119	116622767	2	False	within_locus_alt	0.0775	11.903225806451614	35.0	0.19886363636363635	0.527027027027027	0.13580246913580252	0.8315207578788533	0.5823721383469578	0.0852160488766146	88	648	0.13580246913580246	0.4659090909090909	0.4861111111111111	0.02020202020202022	False
U_ENSG00000166917.12	R0	Q3	chr10	133247892	133248080	chr7	139537820	139538308	1	True	assigned	0.0264	36.87878787878788	201.0	0.5345744680851063	0.7180851063829787	0.3668032786885246	0.8675338713257763	0.6851991809300503	0.08988788988920013	188	488	0.38524590163934425	0.6914893617021277	0.6004098360655737	0.09107952563655397	False
U_ENSG00000167046.4	R1	Q0	chr20	62641352	62641560	chr2	180096579	180097227	1	True	assigned	0.0722	12.850415512465373	84.0	0.20192307692307693	0.5098039215686274	0.30401234567901236	0.7774767938968805	0.5236325461303349	0.11708589926946172	208	648	0.32098765432098764	0.5865384615384616	0.4583333333333333	0.12820512820512825	False
U_ENSG00000167046.4	R2	Q1	chr20	62641832	62642280	chr2	180097299	180097707	1	True	assigned	0.0799	11.51564455569462	89.0	0.1090686274509804	0.452970297029703	0.4553571428571429	0.7002293650834782	0.5161682985091504	0.18032241566829496	448	408	0.9107142857142857	0.703125	0.46078431372549017	0.24234068627450983	False
U_ENSG00000167046.4	R3	Q3	chr20	62643098	62643266	chr2	180098219	180098867	1	True	assigned	0.0756	12.227513227513228	72.0	0.21428571428571427	0.55	0.2577160493827161	0.8675519645336417	0.6950060874824043	0.11122068970748507	168	648	0.25925925925925924	0.7440476190476191	0.625	0.11904761904761907	False
U_ENSG00000168367.12	R0	Q1	chr16	86332270	86332598	chr8	121693557	121694005	2	True	assigned	0.0745	12.422818791946309	100.0	0.1524390243902439	0.5043731778425656	0.4821428571428571	0.8897142727536655	0.7176895375055223	0.07973401018681943	328	448	0.7321428571428571	0.5579268292682927	0.49330357142857145	0.06462325783972128	False
U_ENSG00000168367.12	R0	Q3	chr16	86332270	86332598	chr8	121694957	121695285	2	False	within_locus_alt	0.0791	11.642225031605562	100.0	0.1524390243902439	0.5186440677966102	0.47865853658536583	0.8698789738816384	0.6600460342419694	0.06356149752546339	328	328	1.0	0.5579268292682927	0.551829268292683	0.0060975609756097615	False
U_ENSG00000170919.17	R8	Q0	chr13	45391446	45391737	chr14	75996328	75996456	1	True	assigned	0.0965	9.362694300518134	58.0	0.2265625	0.5374149659863946	0.37800687285223367	0.7216327944215528	0.4370472046419888	0.13832775646877016	291	128	0.43986254295532645	0.4639175257731959	0.484375	0.020457474226804107	False
U_ENSG00000170983.4	R1	Q1	chr8	11578369	11578629	chr14	63601057	63601745	1	True	assigned	0.0631	14.847860538827257	86.0	0.16538461538461538	0.49063670411985016	0.35610465116279066	0.8867685976968658	0.6921543566865331	0.0737090200125811	260	688	0.37790697674418605	0.5692307692307692	0.5188953488372093	0.05033542039355987	False
U_ENSG00000171671.6	R1	Q1	chr11	70864792	70865000	chr7	143701320	143701808	1	True	assigned	0.0834	10.990407673860911	75.0	0.18028846153846154	0.5120772946859904	0.3811475409836066	0.8792280661002247	0.6133169477813276	0.07208455915038242	208	488	0.4262295081967213	0.5432692307692307	0.4979508196721312	0.045318411097099554	False
U_ENSG00000171889.8	R1	Q4	chr9	21420418	21420666	chr4	88767858	88769406	1	True	assigned	0.0258	37.75968992248062	219.0	0.4415322580645161	0.636	0.16020671834625322	0.7227889281715768	0.541451400358746	0.1611679199735075	248	1548	0.16020671834625322	0.5887096774193549	0.394702842377261	0.19400683504209387	False
U_ENSG00000172965.18	R0	Q1	chr2	111036775	111036922	chr2	127922421	127923638	1	True	assigned	0.093	9.75268817204301	63.0	0.21428571428571427	0.5328947368421053	0.12078882497945764	0.8272741829580992	0.580922385789402	0.0947929390008323	147	1217	0.12078882497945768	0.5238095238095238	0.4683648315529992	0.05544469225652465	False
U_ENSG00000174171.8	R0	Q0	chr15	41895582	41895910	chr2	119917549	119918077	2	True	assigned	0.0432	22.148148148148145	144.0	0.21951219512195122	0.542319749216301	0.4678030303030303	0.8691556617947787	0.6536554029740539	0.08111471541734284	328	528	0.6212121212121212	0.5365853658536586	0.5056818181818182	0.030903547671840337	False
U_ENSG00000174171.8	R0	Q1	chr15	41895582	41895910	chr2	119918189	119918517	2	False	within_locus_alt	0.0862	10.60092807424594	85.0	0.12957317073170732	0.48013245033112584	0.44512195121951215	0.8122391850110999	0.5610719654240253	0.10707731743126359	328	328	1.0	0.5365853658536586	0.4420731707317073	0.09451219512195125	False
U_ENSG00000174171.8	R4	Q4	chr15	41899027	41899235	chr2	119920189	119920677	1	True	assigned	0.0514	18.455252918287936	115.0	0.2764423076923077	0.5721649484536082	0.3729508196721312	0.8731984779257721	0.6338052355549295	0.06304714020366228	208	488	0.4262295081967213	0.47115384615384615	0.48770491803278687	0.016551071878940726	False
U_ENSG00000174365.23	R3	Q25	chr20	38447455	38447783	chr2	158218162	158218330	1	True	assigned	0.0534	17.726591760299623	96.0	0.2857142857142857	0.5865921787709497	0.41158536585365857	0.7934400230903103	0.5670099710757323	0.10122672442781346	328	168	0.5121951219512195	0.5884146341463414	0.5892857142857143	0.0008710801393728707	False
U_ENSG00000174365.23	R4	Q9	chr20	38447935	38448463	chr2	158201407	158201855	1	True	assigned	0.0204	48.01960784313725	220.0	0.24553571428571427	0.5647921760391198	0.509469696969697	0.9332204626051417	0.7762955817235653	0.052339572228756834	528	448	0.8484848484848485	0.5208333333333334	0.5245535714285714	0.0037202380952380265	False
U_ENSG00000174365.23	R5	Q7	chr20	38448535	38448703	chr2	158200952	158201240	1	True	assigned	0.0894	10.185682326621924	69.0	0.20535714285714285	0.5364583333333334	0.45138888888888884	0.7911791571268292	0.5452570355163286	0.11107957488643079	168	288	0.5833333333333334	0.5178571428571429	0.5486111111111112	0.030753968253968256	False
U_ENSG00000174403.18	R0	Q0	chr20	62540300	62540508	chr2	180020182	180021626	1	True	assigned	0.072	12.88888888888889	86.0	0.20673076923076922	0.5175879396984925	0.14404432132963985	0.8511491288676021	0.6211353486533824	0.07532043191985763	208	1444	0.1440443213296399	0.5528846153846154	0.49445983379501385	0.05842478158960157	False
U_ENSG00000174407.16	R0	Q1	chr20	62550872	62551038	chr2	180027775	180028103	1	True	assigned	0.0158	62.291139240506325	256.0	0.7710843373493976	0.8514285714285714	0.4847560975609756	0.9121161835858184	0.815243868858542	0.08031219129156239	166	328	0.5060975609756098	0.7530120481927711	0.7012195121951219	0.051792535997649214	False
U_ENSG00000174407.16	R1	Q4	chr20	62570512	62570720	chr2	180043195	180044612	1	True	assigned	0.0418	22.923444976076556	91.0	0.21875	0.5488372093023256	0.14678899082568808	0.7867510867729639	0.5482065362876528	0.10971406752452485	208	1417	0.14678899082568808	0.6153846153846154	0.49682427664079043	0.11856033874382499	False
U_ENSG00000175061.21	R2	Q0	chr17	16441668	16441996	chr11	62493080	62495528	1	True	assigned	0.0346	27.901734104046245	113.0	0.1722560975609756	0.5159420289855072	0.13398692810457513	0.888403019416169	0.7332385758549307	0.07834359994308203	328	2448	0.13398692810457516	0.43902439024390244	0.4934640522875817	0.05443966204367928	False
U_ENSG00000175147.13	R1	Q5	chr1	15113559	15113967	chr4	141833024	141833992	1	True	assigned	0.0243	40.1522633744856	124.0	0.15196078431372548	0.5	0.3770661157024794	0.8592827991705545	0.6432179110955047	0.07465528108762104	408	968	0.4214876033057851	0.4632352941176471	0.5041322314049587	0.040896937287311586	False
U_ENSG00000175147.13	R3	Q3	chr1	15114919	15115127	chr4	141831264	141831712	1	True	assigned	0.0901	10.098779134295228	79.0	0.18990384615384615	0.5136363636363637	0.40625	0.8375326187610505	0.6106549641001757	0.10373237880655678	208	448	0.4642857142857143	0.6538461538461539	0.5580357142857143	0.09581043956043955	False
U_ENSG00000175772.12	R0	Q1	chr2	110374476	110374742	chr2	28437972	28438500	1	True	assigned	0.0376	25.595744680851062	124.0	0.23308270676691728	0.6170212765957447	0.4109848484848485	0.8274258473783271	0.6604911608064679	0.09635614056833662	266	528	0.5037878787878788	0.5714285714285714	0.5284090909090909	0.04301948051948046	False
U_ENSG00000175779.6	R0	Q0	chr15	39173020	39173135	chr2	117611603	117611771	1	True	assigned	0.0612	15.339869281045754	123.0	0.5347826086956522	0.7272727272727273	0.5476190476190477	0.7770247908438163	0.5757129668678321	0.10778422635575263	115	168	0.6845238095238095	0.5739130434782609	0.5654761904761905	0.008436853002070421	False
U_ENSG00000175967.5	R2	Q2	chr6	113916942	113917050	chr10	36990528	36990896	1	True	assigned	0.0693	13.43001443001443	53.0	0.24537037037037038	0.5806451612903226	0.28260869565217395	0.8374170130543845	0.5462491407063222	0.08405268230729275	108	368	0.29347826086956524	0.4074074074074074	0.40217391304347827	0.005233494363929114	False
U_ENSG00000176124.16	R2	Q5	chr13	50529242	50529690	chr14	62274978	62275466	1	True	assigned	0.0289	33.602076124567475	167.0	0.18638392857142858	0.6096654275092936	0.4795081967213115	0.8615199150028272	0.6294499812973356	0.08746139470044481	448	488	0.9180327868852459	0.5111607142857143	0.49385245901639346	0.017308255269320838	False
U_ENSG00000176593.9	R0	Q4	chr19	58002905	58003046	chr7	12211848	12212816	1	True	assigned	0.0542	17.45018450184502	66.0	0.23404255319148937	0.5586206896551724	0.14566115702479343	0.8195810235828831	0.6068651868738025	0.1225470559068479	141	968	0.14566115702479338	0.6950354609929078	0.5702479338842975	0.1247875271086103	False
U_ENSG00000176593.9	R2	Q1	chr19	58021595	58021817	chr7	12180783	12181271	1	True	assigned	0.0409	23.449877750611247	88.0	0.1981981981981982	0.5229357798165137	0.3770491803278688	0.6294548665169853	0.42446853617450525	0.16872863218490536	222	488	0.45491803278688525	0.6171171171171171	0.42213114754098363	0.1949859695761335	False
U_ENSG00000176605.9	R0	Q0	chr14	98717397	98717605	chr12	107534832	107536240	1	True	assigned	0.057	16.543859649122805	144.0	0.34615384615384615	0.6288659793814433	0.1477272727272727	0.8527898094850951	0.6367666625343931	0.07951184860015288	208	1408	0.14772727272727273	0.4951923076923077	0.43323863636363635	0.061953671328671356	False
U_ENSG00000176728.11	R6	Q0	chrY	19077089	19077222	chr8	123768473	123769361	1	True	assigned	0.0426	22.474178403755868	159.0	0.5977443609022557	0.7375886524822695	0.14977477477477474	0.9158507269174085	0.7965173344186165	0.08547837517347179	133	888	0.14977477477477477	0.7518796992481203	0.7668918918918919	0.015012192643771627	False
U_ENSG00000176753.5	R0	Q2	chr15	40251561	40251849	chr2	118507133	118507421	1	True	assigned	0.0646	14.479876160990711	131.0	0.22743055555555555	0.5441696113074205	0.48611111111111116	0.8657937550638176	0.631165409883727	0.08731682289994193	288	288	1.0	0.5243055555555556	0.5277777777777778	0.00347222222222221	False
U_ENSG00000176753.5	R1	Q3	chr15	40252161	40252649	chr2	118507613	118507741	2	True	assigned	0.0274	35.496350364963504	181.0	0.70703125	0.8076923076923077	0.2622950819672131	0.8648442371085706	0.7099008558635485	0.11479250346039983	488	128	0.26229508196721313	0.7069672131147541	0.75	0.04303278688524592	False
U_ENSG00000176753.5	R1	Q4	chr15	40252161	40252649	chr2	118507813	118508101	2	False	within_locus_alt	0.0314	30.847133757961785	112.0	0.19444444444444445	0.5331010452961672	0.4713114754098361	0.8896361518694167	0.6997754433437139	0.07222754911000048	488	288	0.5901639344262295	0.7069672131147541	0.7013888888888888	0.005578324225865239	False
U_ENSG00000176868.3	R0	Q0	chr9	131499103	131499311	chr2	32122993	32124367	1	True	assigned	0.0402	23.875621890547265	116.0	0.27884615384615385	0.5660377358490566	0.15138282387190682	0.8534047985986201	0.6819175198953413	0.0885647141338201	208	1374	0.15138282387190685	0.5769230769230769	0.49199417758369723	0.08492889933937964	False
U_ENSG00000176912.8	R0	Q0	chr18	657993	658269	chr5	30277673	30278321	1	True	assigned	0.0971	9.298661174047373	74.0	0.13405797101449277	0.5068493150684932	0.3672839506172839	0.7249671831161606	0.5600371063167928	0.166281947293335	276	648	0.42592592592592593	0.7028985507246377	0.5200617283950617	0.182836822329576	False
U_ENSG00000177112.10	R0	Q0	chr11	10541301	10541469	chr7	110443474	110443922	1	True	assigned	0.0666	14.015015015015013	62.0	0.18452380952380953	0.524390243902439	0.328125	0.6533305106444004	0.3604981238470777	0.1560439082745044	168	448	0.375	0.6488095238095238	0.5223214285714286	0.12648809523809523	False
U_ENSG00000177133.15	R0	Q2	chr1	3068865	3068971	chr4	154721558	154721846	1	True	assigned	0.0641	14.600624024960997	79.0	0.37264150943396224	0.9318181818181818	0.32638888888888884	0.8260139757045737	0.5860155247032974	0.09756263479591297	106	288	0.3680555555555556	0.660377358490566	0.6111111111111112	0.04926624737945484	False
U_ENSG00000177234.7	R0	Q0	chr10	120599228	120599396	chr7	128995510	128995958	1	True	assigned	0.0866	10.547344110854503	67.0	0.19940476190476192	0.5059523809523809	0.3526785714285714	0.8192705310666706	0.5560724487310363	0.0797195446467355	168	448	0.375	0.48214285714285715	0.5022321428571429	0.020089285714285754	False
U_ENSG00000177337.10	R1	Q1	chr18	3597731	3598259	chr17	71057811	71058139	1	True	assigned	0.0912	9.964912280701753	99.0	0.15091463414634146	0.4952978056426332	0.4507575757575758	0.9048800140852724	0.6598351252606386	0.06382636944733412	528	328	0.6212121212121212	0.5037878787878788	0.49085365853658536	0.012934220251293427	False
U_ENSG00000177340.5	R0	Q0	chr12	31324475	31325723	chr6	148846303	148847351	1	True	assigned	0.0065	152.84615384615384	699.0	0.33349236641221375	0.5903083700440529	0.5376602564102564	0.9701104073982071	0.8955620724480637	0.03640650467421613	1248	1048	0.8397435897435898	0.6474358974358975	0.6698473282442748	0.022411430808377375	False
U_ENSG00000177369.12	R0	Q4	chr17	49252356	49252604	chr11	95696492	95696700	1	True	assigned	0.0545	17.34862385321101	75.0	0.18028846153846154	0.5326633165829145	0.5403225806451613	0.8226484744319408	0.541643367614119	0.08880679464060416	248	208	0.8387096774193549	0.5403225806451613	0.5769230769230769	0.03660049627791562	False
U_ENSG00000177369.12	R1	Q2	chr17	49286331	49286532	chr11	95663307	95663795	1	True	assigned	0.086	10.627906976744187	73.0	0.18159203980099503	0.5284974093264249	0.375	0.8526796751034039	0.6093979662162413	0.06591558717323949	201	488	0.41188524590163933	0.5373134328358209	0.5307377049180327	0.0065757279177881545	False
U_ENSG00000177369.12	R3	Q0	chr17	49317590	49317727	chr11	95639900	95640308	1	True	assigned	0.0309	31.362459546925564	197.0	0.718978102189781	0.8161764705882353	0.32352941176470584	0.886422143661475	0.6804062049561866	0.07117702347833381	137	408	0.33578431372549017	0.48905109489051096	0.5220588235294118	0.033007728638900835	False
U_ENSG00000177406.6	R0	Q0	chr12	663335	663543	chr6	120069715	120070363	1	True	assigned	0.0311	31.154340836012864	143.0	0.34375	0.68125	0.3055555555555556	0.8551341726894804	0.6775737219054973	0.09583139569077963	208	648	0.32098765432098764	0.6153846153846154	0.5354938271604939	0.07989078822412155	False
U_ENSG00000177410.14	R0	Q0	chr20	49279103	49279451	chr2	166904878	166905606	1	True	assigned	0.0967	9.34126163391934	103.0	0.14798850574712644	0.502906976744186	0.3983516483516484	0.8851233366525635	0.6932922809100323	0.0742696578758341	348	728	0.47802197802197804	0.4942528735632184	0.5618131868131868	0.06756031324996842	False
U_ENSG00000177410.14	R1	Q1	chr20	49279483	49279649	chr2	166906038	166906806	1	True	assigned	0.0351	27.49002849002849	75.0	0.22590361445783133	0.5448717948717948	0.21614583333333337	0.7864416077446463	0.5952760840594938	0.1200012608130662	166	768	0.21614583333333334	0.536144578313253	0.4361979166666667	0.09994666164658633	False
