gene_id	ref_island	query_island	ref_chrom	ref_start	ref_end	query_chrom	query_start	query_end	n_cand	assigned	pair_type	diag_mmd	emb_sw	sw_raw	sw_norm	sw_aligned_ident	ident_levenshtein	kmer3_cos	kmer4_cos	dinuc_dist	len_ref	len_query	len_ratio	gc_ref	gc_query	gc_diff	has_N
U_ENSG00000172965.18	R0	Q6	chr2	111036775	111036922	chr11	1297552	1298200	1	True	assigned	0.0681	13.684287812041118	70.0	0.23809523809523808	0.56	0.22685185185185186	0.7885802120476174	0.5135807290401269	0.09697306595089308	147	648	0.22685185185185186	0.5238095238095238	0.5447530864197531	0.020943562610229227	False
U_ENSG00000173077.17	R1	Q1	chr9	115157594	115157715	chr8	104355893	104356341	1	True	assigned	0.0544	17.38235294117647	51.0	0.21074380165289255	0.5619834710743802	0.2633928571428571	0.7216045973316165	0.4344639771886087	0.13103555396213679	121	448	0.2700892857142857	0.5371900826446281	0.47767857142857145	0.059511511216056634	False
U_ENSG00000173811.11	R0	Q1	chr3	42745637	42745925	chr22	14855542	14855710	1	True	assigned	0.0226	43.24778761061947	203.0	0.6041666666666666	0.7730061349693251	0.4340277777777778	0.8090150925997615	0.6429489910526845	0.09626119123170085	288	168	0.5833333333333334	0.4444444444444444	0.44047619047619047	0.003968253968253954	False
U_ENSG00000173811.11	R1	Q2	chr3	42746317	42746565	chr22	14856182	14856470	2	True	assigned	0.0184	53.34782608695652	278.0	0.5604838709677419	0.7176470588235294	0.6423611111111112	0.8666680018643417	0.6419229728234956	0.06606792126408337	248	288	0.8611111111111112	0.5241935483870968	0.5381944444444444	0.014000896057347667	False
U_ENSG00000173811.11	R1	Q3	chr3	42746317	42746565	chr22	14856502	14856750	2	False	within_locus_alt	0.0959	9.427528675703858	64.0	0.12903225806451613	0.5111111111111111	0.44354838709677424	0.7853689032126608	0.5341101012096	0.09320538002608371	248	248	1.0	0.5241935483870968	0.4274193548387097	0.09677419354838707	False
U_ENSG00000174171.8	R0	Q1	chr15	41895582	41895910	chr10	37291474	37291722	1	True	assigned	0.0271	35.90036900369004	194.0	0.3911290322580645	0.6807511737089202	0.4817073170731707	0.8385153484565405	0.636489711379507	0.09659104229225124	328	248	0.7560975609756098	0.5365853658536586	0.43548387096774194	0.10110149488591663	False
U_ENSG00000174171.8	R1	Q2	chr15	41896422	41896710	chr10	37292074	37292402	1	True	assigned	0.022	44.45454545454546	189.0	0.328125	0.6513409961685823	0.5121951219512195	0.8646770851959826	0.6472770820147121	0.08689306657154201	288	328	0.8780487804878049	0.5694444444444444	0.5609756097560976	0.008468834688346805	False
U_ENSG00000174171.8	R4	Q3	chr15	41899027	41899235	chr10	37293796	37295342	1	True	assigned	0.0325	29.769230769230766	145.0	0.3485576923076923	0.6432160804020101	0.13454075032341528	0.8777632811090824	0.7069301289661687	0.07048907905505071	208	1546	0.13454075032341525	0.47115384615384615	0.42884864165588615	0.04230520449795999	False
U_ENSG00000174365.23	R1	Q9	chr20	38446577	38446823	chr13	67327775	67328503	1	True	assigned	0.0357	27.011204481792713	131.0	0.266260162601626	0.5487804878048781	0.32005494505494503	0.747459526844795	0.5772738181942841	0.16401086840797643	246	728	0.33791208791208793	0.7154471544715447	0.5274725274725275	0.18797462699901724	False
U_ENSG00000174365.23	R3	Q7	chr20	38447455	38447783	chr13	67326833	67327561	1	True	assigned	0.025	39.0	162.0	0.24695121951219512	0.5284974093264249	0.39560439560439564	0.9365551736957489	0.7796277056278206	0.0549529676156316	328	728	0.45054945054945056	0.5884146341463414	0.6414835164835165	0.053068882337175105	False
U_ENSG00000174365.23	R4	Q5	chr20	38447935	38448463	chr13	67326153	67326681	1	True	assigned	0.0138	71.46376811594203	319.0	0.3020833333333333	0.5896946564885496	0.5587121212121212	0.9178359573065991	0.7465871734838838	0.06888855734600133	528	528	1.0	0.5208333333333334	0.5852272727272727	0.06439393939393934	False
U_ENSG00000174365.23	R5	Q4	chr20	38448535	38448703	chr13	67325455	67326663	1	True	assigned	0.0759	12.175230566534916	84.0	0.25	0.543859649122807	0.13907284768211925	0.8505351639486618	0.635816107101572	0.09069693375044596	168	1208	0.1390728476821192	0.5178571428571429	0.5811258278145696	0.06326868495742666	False
U_ENSG00000174370.13	R1	Q1	chr11	128904430	128904611	chr29	32274192	32274480	1	True	assigned	0.0587	16.035775127768314	133.0	0.3674033149171271	0.6369047619047619	0.45138888888888884	0.854900070333674	0.643943747739027	0.07991916345039494	181	288	0.6284722222222222	0.6077348066298343	0.5381944444444444	0.06954036218538984	False
U_ENSG00000174403.18	R0	Q9	chr20	62540300	62540508	chr13	54757742	54758310	1	True	assigned	0.0921	9.857763300760043	75.0	0.18028846153846154	0.5070422535211268	0.3380281690140845	0.7918137199444482	0.5537981454203604	0.09562694335628726	208	568	0.36619718309859156	0.5528846153846154	0.5915492957746479	0.03866468039003246	False
U_ENSG00000174403.18	R1	Q7	chr20	62540660	62540828	chr13	54757062	54757310	1	True	assigned	0.0734	12.623978201634877	66.0	0.19642857142857142	0.68	0.4193548387096774	0.7844088205235517	0.5845192040106081	0.11929499685599435	168	248	0.6774193548387096	0.5892857142857143	0.5040322580645161	0.08525345622119818	False
U_ENSG00000174403.18	R2	Q6	chr20	62541988	62542239	chr13	54755643	54756051	1	True	assigned	0.0582	16.18213058419244	80.0	0.1593625498007968	0.5017543859649123	0.4681372549019608	0.8574040993177401	0.6956676783110375	0.09429709163459112	251	408	0.6151960784313726	0.6055776892430279	0.5759803921568627	0.02959729708616521	False
U_ENSG00000174403.18	R3	Q1	chr20	62549452	62549641	chr13	54750518	54750686	1	True	assigned	0.0713	13.025245441795231	79.0	0.23511904761904762	0.5575757575757576	0.5291005291005291	0.834319955326799	0.6416742190218601	0.09632936651551306	189	168	0.8888888888888888	0.6507936507936508	0.6607142857142857	0.009920634920634885	False
U_ENSG00000174407.16	R0	Q9	chr20	62550872	62551038	chr13	54748619	54749827	1	True	assigned	0.0257	37.91050583657587	155.0	0.46686746987951805	0.657608695652174	0.13741721854304634	0.8858111701862446	0.7579100607820703	0.08999741180537428	166	1208	0.13741721854304637	0.7530120481927711	0.706953642384106	0.04605840580866516	False
U_ENSG00000174407.16	R1	Q5	chr20	62570512	62570720	chr13	54734043	54734331	1	True	assigned	0.0649	14.408320493066256	86.0	0.20673076923076922	0.4954128440366973	0.48611111111111116	0.7858042977042213	0.5184758473652127	0.12179182491720086	208	288	0.7222222222222222	0.6153846153846154	0.5381944444444444	0.077190170940171	False
U_ENSG00000175061.21	R0	Q3	chr17	16439330	16439818	chr19	33211185	33212153	1	True	assigned	0.0166	59.24096385542168	298.0	0.305327868852459	0.6612903225806451	0.42148760330578516	0.8493041963733922	0.6992429797341073	0.10800587591498209	488	968	0.5041322314049587	0.5102459016393442	0.6394628099173554	0.12921690827801113	False
U_ENSG00000175061.21	R1	Q2	chr17	16439850	16440253	chr19	33210185	33211153	1	True	assigned	0.0182	53.94505494505494	320.0	0.3970223325062035	0.6482412060301508	0.37603305785123964	0.9195327359918536	0.7689068262515922	0.06827296301458671	403	968	0.41632231404958675	0.45161290322580644	0.490702479338843	0.03908957611303654	False
U_ENSG00000175147.13	R0	Q12	chr1	15111814	15112047	chr16	52391845	52392253	1	True	assigned	0.0385	24.974025974025974	145.0	0.3111587982832618	0.7071428571428572	0.4362745098039216	0.878747357039504	0.6691122894556178	0.06512200387404313	233	408	0.571078431372549	0.4721030042918455	0.46568627450980393	0.0064167297820415525	False
U_ENSG00000175147.13	R1	Q10	chr1	15113559	15113967	chr16	52389902	52390110	1	True	assigned	0.031	31.258064516129032	90.0	0.21634615384615385	0.5377358490566038	0.42647058823529416	0.8393679200564769	0.5732281799109721	0.06377069889916608	408	208	0.5098039215686274	0.4632352941176471	0.49038461538461536	0.027149321266968285	False
U_ENSG00000175147.13	R2	Q9	chr1	15114119	15114447	chr16	52389422	52389790	1	True	assigned	0.0132	74.75757575757576	304.0	0.4634146341463415	0.6835820895522388	0.6086956521739131	0.929939077736747	0.7964794163011807	0.047994370576046524	328	368	0.8913043478260869	0.4603658536585366	0.4429347826086957	0.01743107104984093	False
U_ENSG00000175147.13	R5	Q4	chr1	15116799	15117287	chr16	52386942	52387150	1	True	assigned	0.0228	42.859649122807014	236.0	0.5673076923076923	0.722488038277512	0.3811475409836066	0.8632470453402324	0.6231119954302533	0.06863037414931411	488	208	0.4262295081967213	0.5163934426229508	0.5096153846153846	0.006778058007566257	False
U_ENSG00000175604.2	R0	Q0	chr16	12087777	12088025	chr25	10782250	10783138	1	True	assigned	0.0743	12.458950201884251	87.0	0.17540322580645162	0.5168539325842697	0.2702702702702703	0.8640960927135818	0.6753799026088789	0.07945085242135833	248	888	0.27927927927927926	0.5725806451612904	0.5304054054054054	0.042175239755885	False
U_ENSG00000175772.12	R0	Q2	chr2	110374476	110374742	chr11	103088816	103089144	1	True	assigned	0.029	33.48275862068965	155.0	0.29135338345864664	0.6462264150943396	0.47865853658536583	0.8719769562583662	0.6883286968476297	0.08838861733569742	266	328	0.8109756097560976	0.5714285714285714	0.6067073170731707	0.03527874564459932	False
U_ENSG00000175779.6	R1	Q1	chr15	39176752	39176925	chr10	34775056	34776612	1	True	assigned	0.0476	20.008403361344538	133.0	0.38439306358381503	0.622093023255814	0.11118251928020562	0.8088526650405415	0.5855203589985584	0.11711045358576867	173	1556	0.11118251928020566	0.45664739884393063	0.34511568123393316	0.11153171760999747	False
U_ENSG00000176124.16	R0	Q1	chr13	50082250	50082418	chr12	19526455	19526663	1	True	assigned	0.0463	20.598272138228943	144.0	0.42857142857142855	0.7021276595744681	0.46634615384615385	0.8673690055447154	0.6033822401240616	0.06886958899919601	168	208	0.8076923076923077	0.5	0.4951923076923077	0.004807692307692291	False
U_ENSG00000176236.6	R0	Q0	chr10	15095384	15095585	chr13	29671330	29672737	1	True	assigned	0.0232	42.10344827586207	178.0	0.4427860696517413	0.681592039800995	0.1428571428571429	0.8526255130188273	0.6660451993052389	0.0775959505745028	201	1407	0.14285714285714285	0.34328358208955223	0.30206112295664533	0.0412224591329069	False
